game;away_score;data;form_minute_-12;form_minute_-13;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
BAH X BOT 2017-08-27;2;2017-08-27;;;-8.0;10.0;-7.0;-6.0;-12.0;-95.0;-52.0;-31.0;75.0;33.0;97.0;-11.0;63.0;38.0;12.0;-36.0;-25.0;-19.0;-16.0;-13.0;-16.0;-14.0;-10.0;-9.0;35.0;-25.0;-38.0;-2.0;-1.0;-8.0;-7.0;-7.0;-32.0;-10.0;-24.0;-20.0;-18.0;-56.0;-75.0;-23.0;0.0;26.0;16.0;71.0;41.0;-9.0;18.0;2.0;-1.0;5.0;25.0;13.0;7.0;-6.0;-1.0;-12.0;-8.0;-12.0;-41.0;36.0;1.0;-10.0;-3.0;-30.0;-29.0;-26.0;-29.0;-8.0;-22.0;-35.0;-25.0;-20.0;-13.0;-9.0;-25.0;-16.0;-5.0;24.0;22.0;15.0;39.0;21.0;10.0;3.0;-2.0;-11.0;-5.0;-2.0;31.0;19.0;1.0;-35.0;1;17:00:00;-1;BOT;BAH
FLA X CAP 2017-08-27;0;2017-08-27;;;-3.0;11.0;8.0;4.0;-4.0;-34.0;-17.0;-8.0;-7.0;140.0;82.0;-4.0;29.0;42.0;30.0;14.0;15.0;22.0;9.0;3.0;-2.0;-32.0;-10.0;-22.0;-50.0;78.0;31.0;28.0;16.0;11.0;5.0;-31.0;-22.0;-2.0;-14.0;-9.0;-6.0;-7.0;-5.0;-3.0;5.0;18.0;7.0;2.0;-3.0;3.0;-2.0;3.0;4.0;6.0;8.0;4.0;9.0;-18.0;-11.0;-16.0;3.0;-11.0;-9.0;-5.0;-4.0;8.0;11.0;1.0;20.0;35.0;54.0;33.0;-32.0;-2.0;-8.0;-18.0;-20.0;-16.0;-21.0;-63.0;-43.0;-2.0;17.0;59.0;28.0;-27.0;-4.0;-11.0;-47.0;-24.0;-9.0;-2.0;4.0;16.0;4.0;85.0;2;17:00:00;1;CAP;FLA
PAL X SPO 2017-08-27;2;2017-08-27;;;-2.0;16.0;24.0;16.0;10.0;-73.0;-37.0;-18.0;46.0;48.0;70.0;-2.0;42.0;49.0;50.0;52.0;32.0;23.0;10.0;8.0;7.0;13.0;37.0;12.0;11.0;11.0;-21.0;-9.0;-3.0;87.0;45.0;-29.0;71.0;25.0;42.0;19.0;18.0;20.0;10.0;-2.0;10.0;-1.0;-1.0;10.0;-33.0;14.0;-13.0;-5.0;-25.0;-19.0;-11.0;-8.0;-2.0;23.0;35.0;22.0;8.0;-21.0;-5.0;5.0;55.0;34.0;20.0;15.0;37.0;20.0;18.0;4.0;8.0;4.0;5.0;2.0;45.0;42.0;-31.0;-39.0;-16.0;-5.0;29.0;83.0;44.0;25.0;11.0;-7.0;-12.0;-6.0;-7.0;-8.0;-11.0;20.0;-8.0;75.0;4;17:00:00;1;SPO;PAL
PON X CAM 2017-08-27;2;2017-08-27;;;-10.0;33.0;21.0;11.0;9.0;1.0;-24.0;-10.0;-2.0;4.0;7.0;-17.0;51.0;33.0;12.0;24.0;8.0;-20.0;-9.0;-4.0;-48.0;-32.0;-16.0;-8.0;-9.0;-45.0;-78.0;-46.0;-28.0;-16.0;47.0;29.0;52.0;-55.0;25.0;10.0;-11.0;-9.0;-30.0;83.0;0.0;32.0;22.0;46.0;26.0;-39.0;9.0;7.0;4.0;6.0;8.0;-11.0;-9.0;-11.0;-11.0;-7.0;-21.0;-3.0;-41.0;-58.0;-39.0;-29.0;-22.0;-15.0;-10.0;36.0;44.0;-11.0;22.0;9.0;2.0;-5.0;-9.0;-23.0;-11.0;-5.0;-1.0;8.0;-2.0;7.0;-58.0;-29.0;-7.0;-9.0;-5.0;1.0;1.0;1.0;-40.0;10.0;-58.0;50.0;1;17:00:00;-1;CAM;PON
AVA X CHA 2017-08-27;0;2017-08-27;;;10.0;31.0;18.0;10.0;4.0;5.0;2.0;31.0;29.0;28.0;46.0;40.0;29.0;14.0;6.0;10.0;11.0;14.0;16.0;13.0;11.0;45.0;32.0;26.0;-20.0;76.0;43.0;-40.0;-40.0;-22.0;-38.0;-17.0;-7.0;20.0;-1.0;1.0;1.0;5.0;-8.0;-1.0;-30.0;36.0;-31.0;-10.0;-11.0;-58.0;-17.0;-16.0;-15.0;-12.0;-10.0;-8.0;-37.0;-100.0;-100.0;-77.0;-21.0;-48.0;-28.0;-17.0;-10.0;-15.0;-13.0;-12.0;-6.0;-32.0;-22.0;-9.0;-17.0;-14.0;-41.0;-30.0;-20.0;-9.0;-78.0;-47.0;-30.0;-10.0;27.0;-4.0;-3.0;-3.0;3.0;-3.0;-7.0;-4.0;-7.0;-15.0;-14.0;46.0;-9.0;50.0;1;20:00:00;1;CHA;AVA
CRU X SAN 2017-08-27;1;2017-08-27;;;-10.0;50.0;29.0;20.0;-40.0;-19.0;-17.0;-13.0;-13.0;-5.0;-3.0;29.0;-2.0;-4.0;-80.0;-44.0;-18.0;-26.0;-19.0;-9.0;-9.0;-9.0;-22.0;17.0;-37.0;-9.0;8.0;8.0;-4.0;-24.0;-30.0;-12.0;8.0;-7.0;13.0;5.0;-29.0;-12.0;-4.0;33.0;0.0;3.0;9.0;68.0;43.0;45.0;43.0;28.0;18.0;9.0;27.0;13.0;51.0;63.0;35.0;17.0;31.0;15.0;10.0;8.0;6.0;15.0;-34.0;-18.0;-15.0;53.0;42.0;-38.0;25.0;32.0;17.0;14.0;9.0;8.0;26.0;18.0;13.0;70.0;-11.0;40.0;25.0;18.0;14.0;12.0;5.0;-8.0;-10.0;-10.0;7.0;46.0;6.0;110.0;1;20:00:00;0;SAN;CRU
CFC X VIT 2017-08-28;1;2017-08-28;;;2.0;8.0;10.0;19.0;15.0;-26.0;-5.0;10.0;-2.0;-1.0;-1.0;8.0;7.0;8.0;11.0;6.0;4.0;7.0;4.0;2.0;1.0;1.0;57.0;1.0;1.0;1.0;1.0;26.0;17.0;9.0;-36.0;-12.0;-3.0;41.0;6.0;-5.0;18.0;22.0;7.0;55.0;0.0;26.0;40.0;23.0;8.0;31.0;-33.0;-15.0;-5.0;40.0;26.0;-46.0;-11.0;-2.0;5.0;28.0;6.0;-23.0;28.0;24.0;9.0;-11.0;6.0;-19.0;96.0;-60.0;-38.0;9.0;-25.0;-15.0;-17.0;-1.0;6.0;8.0;5.0;32.0;24.0;23.0;6.0;18.0;-11.0;7.0;8.0;11.0;12.0;14.0;20.0;-23.0;8.0;8.0;8.0;50.0;0;21:00:00;-1;VIT;CFC
GRE X SPT 2017-09-02;0;2017-09-02;;;10.0;-24.0;-10.0;6.0;36.0;21.0;10.0;9.0;69.0;42.0;29.0;5.0;16.0;83.0;44.0;25.0;21.0;-36.0;-14.0;57.0;60.0;6.0;3.0;14.0;4.0;-3.0;-5.0;4.0;28.0;95.0;60.0;39.0;26.0;-8.0;18.0;9.0;15.0;13.0;12.0;6.0;0.0;23.0;15.0;6.0;-4.0;-5.0;-9.0;-31.0;-13.0;-7.0;8.0;9.0;6.0;1.0;-2.0;-2.0;8.0;-3.0;-4.0;-44.0;-53.0;-27.0;-17.0;-6.0;24.0;29.0;88.0;-3.0;48.0;100.0;54.0;27.0;2.0;6.0;5.0;6.0;34.0;18.0;6.0;3.0;-8.0;-10.0;-16.0;68.0;28.0;10.0;-7.0;-7.0;-14.0;-45.0;-32.0;0.0;5;17:00:00;1;SPT;GRE
CAM X PAL 2017-09-09;1;2017-09-09;;;-2.0;-15.0;-4.0;-4.0;-3.0;-5.0;2.0;52.0;38.0;29.0;24.0;-3.0;21.0;16.0;61.0;86.0;96.0;62.0;37.0;18.0;7.0;1.0;-3.0;1.0;46.0;28.0;17.0;-75.0;-34.0;-20.0;39.0;18.0;-40.0;-4.0;-13.0;-8.0;16.0;4.0;81.0;48.0;-45.0;5.0;-6.0;5.0;5.0;-4.0;7.0;7.0;14.0;4.0;-4.0;-21.0;-64.0;-39.0;-64.0;-58.0;-4.0;-38.0;-23.0;-56.0;-28.0;-9.0;6.0;11.0;31.0;15.0;10.0;-4.0;8.0;11.0;8.0;2.0;29.0;24.0;21.0;35.0;48.0;34.0;-4.0;37.0;58.0;65.0;73.0;49.0;68.0;79.0;50.0;65.0;51.0;18.0;35.0;55.0;1;17:00:00;0;PAL;CAM
VAS X GRE 2017-09-09;0;2017-09-09;;;1.0;-16.0;-2.0;37.0;22.0;5.0;-8.0;-10.0;-21.0;-41.0;-51.0;1.0;-6.0;9.0;7.0;10.0;11.0;-4.0;1.0;4.0;6.0;8.0;2.0;5.0;-8.0;-10.0;-9.0;-5.0;-27.0;-19.0;37.0;21.0;19.0;-7.0;-20.0;-7.0;-6.0;111.0;57.0;55.0;5.0;-24.0;-17.0;-13.0;-11.0;-18.0;-10.0;-7.0;-57.0;-43.0;-30.0;-22.0;-43.0;-37.0;-42.0;-31.0;-18.0;-18.0;-13.0;-6.0;-27.0;-15.0;-14.0;-19.0;-16.0;-13.0;-15.0;-15.0;-15.0;-45.0;-38.0;-38.0;-28.0;-27.0;-18.0;-14.0;-11.0;36.0;-20.0;-40.0;-11.0;-11.0;-50.0;-67.0;-11.0;-31.0;-22.0;-7.0;-18.0;-18.0;-5.0;-50.0;1;19:00:00;1;GRE;VAS
SPO X PON 2017-09-09;2;2017-09-09;;;7.0;9.0;11.0;11.0;11.0;11.0;26.0;11.0;13.0;-8.0;-7.0;10.0;-7.0;-27.0;-15.0;-2.0;2.0;1.0;3.0;3.0;27.0;17.0;17.0;21.0;55.0;40.0;29.0;24.0;84.0;42.0;19.0;6.0;-7.0;12.0;-9.0;6.0;6.0;26.0;19.0;-5.0;-5.0;-7.0;-8.0;-9.0;36.0;9.0;17.0;9.0;5.0;2.0;5.0;26.0;-41.0;-18.0;77.0;75.0;7.0;21.0;-32.0;-14.0;-75.0;-63.0;-100.0;-65.0;-39.0;-25.0;-20.0;5.0;-43.0;-33.0;-27.0;-26.0;-20.0;-100.0;-98.0;-62.0;-41.0;-28.0;4.0;-39.0;-52.0;-35.0;-24.0;-48.0;-24.0;-10.0;-3.0;-24.0;-55.0;4.0;-51.0;35.0;2;20:00:00;0;PON;SPO
CAP X CFC 2017-09-10;1;2017-09-10;;;-10.0;-6.0;3.0;3.0;4.0;5.0;11.0;11.0;11.0;11.0;16.0;-1.0;13.0;11.0;10.0;15.0;14.0;44.0;18.0;16.0;19.0;17.0;5.0;68.0;43.0;27.0;42.0;26.0;-28.0;-7.0;8.0;3.0;7.0;25.0;73.0;18.0;33.0;23.0;-23.0;13.0;-80.0;-2.0;5.0;17.0;54.0;21.0;37.0;27.0;20.0;35.0;37.0;21.0;11.0;5.0;-26.0;-8.0;13.0;-3.0;33.0;58.0;36.0;26.0;-21.0;-8.0;-11.0;-21.0;-6.0;7.0;6.0;8.0;35.0;23.0;19.0;17.0;10.0;10.0;31.0;18.0;6.0;-11.0;-11.0;-5.0;-4.0;-2.0;1.0;6.0;79.0;47.0;27.0;-5.0;50.0;110.0;1;12:00:00;0;CFC;CAP
SAN X COR 2017-09-10;0;2017-09-10;;;-10.0;42.0;22.0;-27.0;-3.0;-35.0;35.0;11.0;9.0;1.0;-9.0;-4.0;-15.0;-14.0;-14.0;-8.0;-5.0;-2.0;10.0;4.0;6.0;6.0;27.0;1.0;2.0;-8.0;-6.0;-6.0;9.0;-7.0;-13.0;-13.0;-38.0;11.0;-12.0;-5.0;6.0;3.0;40.0;88.0;0.0;59.0;33.0;47.0;22.0;13.0;6.0;-6.0;35.0;20.0;-33.0;-74.0;-46.0;-33.0;32.0;6.0;5.0;-8.0;1.0;-4.0;-8.0;-13.0;-52.0;-37.0;-27.0;-25.0;-24.0;-4.0;-45.0;-71.0;-41.0;-23.0;-12.0;-3.0;1.0;-30.0;-15.0;-10.0;37.0;-7.0;-5.0;-2.0;24.0;27.0;15.0;7.0;3.0;39.0;-32.0;100.0;-11.0;50.0;2;17:00:00;1;COR;SAN
SPT X AVA 2017-09-10;1;2017-09-10;;;-10.0;8.0;11.0;32.0;31.0;20.0;18.0;12.0;17.0;10.0;13.0;6.0;-17.0;44.0;74.0;52.0;31.0;15.0;5.0;-36.0;-49.0;-21.0;31.0;-10.0;8.0;4.0;-29.0;-33.0;-9.0;-5.0;6.0;9.0;12.0;47.0;12.0;18.0;16.0;36.0;23.0;20.0;70.0;3.0;4.0;30.0;20.0;8.0;7.0;11.0;3.0;27.0;63.0;44.0;32.0;30.0;52.0;54.0;6.0;-34.0;7.0;3.0;2.0;2.0;59.0;50.0;35.0;26.0;45.0;5.0;28.0;21.0;17.0;15.0;12.0;12.0;12.0;17.0;15.0;14.0;-8.0;13.0;13.0;-25.0;-5.0;11.0;5.0;-4.0;8.0;61.0;92.0;-2.0;61.0;-115.0;0;17:00:00;-1;AVA;SPT
VIT X FLU 2017-09-10;2;2017-09-10;;;10.0;27.0;19.0;19.0;5.0;-6.0;50.0;35.0;20.0;12.0;2.0;39.0;-2.0;-1.0;-1.0;-1.0;-1.0;-25.0;-15.0;-2.0;1.0;21.0;20.0;14.0;9.0;11.0;12.0;11.0;12.0;13.0;23.0;1.0;4.0;8.0;6.0;7.0;7.0;9.0;11.0;-4.0;120.0;8.0;5.0;-68.0;-75.0;-8.0;-42.0;-3.0;-5.0;-8.0;-2.0;-3.0;-4.0;-4.0;-3.0;4.0;-9.0;4.0;6.0;6.0;7.0;7.0;51.0;33.0;-68.0;-55.0;38.0;-7.0;-7.0;54.0;26.0;15.0;30.0;22.0;13.0;12.0;9.0;1.0;-3.0;47.0;35.0;-28.0;-1.0;-23.0;-15.0;-5.0;-1.0;35.0;20.0;43.0;-71.0;135.0;2;17:00:00;0;FLU;VIT
BOT X FLA 2017-09-10;0;2017-09-10;;;10.0;1.0;2.0;3.0;-6.0;14.0;9.0;3.0;47.0;29.0;48.0;5.0;31.0;-42.0;-19.0;-43.0;-19.0;-31.0;-10.0;26.0;43.0;49.0;3.0;29.0;22.0;-27.0;-14.0;-38.0;-25.0;43.0;-28.0;-8.0;-15.0;-26.0;-4.0;-1.0;10.0;3.0;24.0;2.0;-50.0;-6.0;-33.0;-20.0;-8.0;-13.0;-24.0;-13.0;6.0;-5.0;-1.0;1.0;100.0;95.0;67.0;33.0;-14.0;22.0;8.0;-4.0;-5.0;-6.0;-7.0;-57.0;-61.0;-50.0;61.0;-19.0;15.0;9.0;-34.0;-12.0;-15.0;-32.0;-23.0;-15.0;-33.0;-23.0;-10.0;26.0;4.0;-4.0;-4.0;-14.0;-13.0;-11.0;-9.0;-54.0;-23.0;5.0;-6.0;50.0;2;20:00:00;1;FLA;BOT
CHA X CRU 2017-09-10;2;2017-09-10;;;-2.0;17.0;9.0;9.0;10.0;10.0;2.0;7.0;14.0;-19.0;-5.0;-2.0;-6.0;-1.0;-1.0;1.0;1.0;-7.0;-10.0;-10.0;26.0;6.0;5.0;-5.0;-50.0;-35.0;-24.0;-13.0;30.0;16.0;-41.0;-19.0;-14.0;26.0;-18.0;-18.0;-15.0;-12.0;61.0;34.0;-75.0;-34.0;127.0;65.0;40.0;8.0;25.0;19.0;6.0;12.0;11.0;11.0;10.0;40.0;20.0;8.0;9.0;1.0;-28.0;-16.0;-31.0;-90.0;-51.0;-60.0;-42.0;-29.0;37.0;15.0;36.0;21.0;19.0;26.0;-32.0;-8.0;-1.0;4.0;4.0;8.0;12.0;8.0;8.0;18.0;11.0;87.0;52.0;32.0;19.0;17.0;-4.0;30.0;1.0;-10.0;1;20:00:00;-1;CRU;CHA
ATG X BAH 2017-09-11;1;2017-09-11;;;-10.0;15.0;-23.0;-5.0;-1.0;28.0;10.0;3.0;46.0;32.0;22.0;-11.0;18.0;16.0;36.0;24.0;11.0;1.0;5.0;7.0;5.0;2.0;-12.0;-22.0;-38.0;-24.0;22.0;36.0;16.0;7.0;-9.0;13.0;20.0;-36.0;5.0;1.0;-3.0;-13.0;-40.0;-33.0;0.0;-2.0;-18.0;-15.0;-14.0;-23.0;-13.0;-22.0;-17.0;-14.0;-13.0;-66.0;-36.0;-55.0;-32.0;-18.0;-20.0;-11.0;-11.0;-34.0;-21.0;30.0;14.0;18.0;14.0;-30.0;-18.0;-17.0;-10.0;-6.0;6.0;3.0;-7.0;-9.0;-22.0;-51.0;-29.0;42.0;-5.0;16.0;12.0;12.0;29.0;16.0;11.0;8.0;8.0;-42.0;-24.0;30.0;-20.0;-65.0;1;21:00:00;0;BAH;ATG
BOT X SAN 2017-09-16;0;2017-09-16;;;-10.0;13.0;-8.0;46.0;20.0;15.0;12.0;11.0;7.0;3.0;30.0;-12.0;-22.0;-1.0;6.0;4.0;67.0;78.0;66.0;39.0;-25.0;35.0;-13.0;-50.0;-25.0;-17.0;-10.0;-11.0;23.0;16.0;9.0;-16.0;35.0;-59.0;-31.0;-5.0;83.0;51.0;30.0;83.0;0.0;66.0;39.0;22.0;8.0;-41.0;-1.0;-2.0;-1.0;-2.0;-2.0;-3.0;-3.0;-2.0;-21.0;-13.0;32.0;-8.0;30.0;44.0;27.0;15.0;8.0;-16.0;-12.0;-15.0;-6.0;11.0;-6.0;-50.0;-32.0;-21.0;-5.0;43.0;29.0;20.0;17.0;15.0;38.0;11.0;20.0;15.0;72.0;11.0;9.0;-5.0;-5.0;-11.0;-78.0;28.0;-52.0;-75.0;2;20:00:00;1;SAN;BOT
PON X ATG 2017-09-16;3;2017-09-16;;;-7.0;-46.0;-64.0;-37.0;-20.0;-8.0;4.0;3.0;32.0;49.0;29.0;-5.0;14.0;6.0;-3.0;-5.0;-10.0;-8.0;-2.0;-3.0;-39.0;-26.0;-5.0;-43.0;-20.0;-41.0;-28.0;-23.0;12.0;-7.0;28.0;-28.0;-9.0;-3.0;-4.0;-5.0;-2.0;-98.0;-54.0;-31.0;25.0;2.0;2.0;37.0;48.0;-47.0;30.0;19.0;16.0;57.0;26.0;10.0;-47.0;-25.0;-14.0;32.0;-66.0;10.0;-9.0;6.0;64.0;42.0;-39.0;8.0;3.0;3.0;-77.0;-37.0;-40.0;-21.0;-15.0;43.0;27.0;19.0;33.0;22.0;12.0;24.0;-28.0;36.0;22.0;20.0;14.0;9.0;6.0;-3.0;52.0;67.0;51.0;-23.0;37.0;-45.0;1;22:00:00;-1;ATG;PON
AVA X CAM 2017-09-17;1;2017-09-17;;;10.0;-25.0;-18.0;-18.0;-17.0;-13.0;-12.0;60.0;34.0;-27.0;-4.0;6.0;-9.0;-8.0;-4.0;12.0;-8.0;-5.0;-49.0;-30.0;-44.0;-67.0;-3.0;-42.0;-53.0;-34.0;-51.0;-29.0;-19.0;-11.0;-9.0;-5.0;-5.0;-1.0;-5.0;-8.0;40.0;20.0;18.0;17.0;75.0;-8.0;-11.0;-7.0;-5.0;4.0;-3.0;-2.0;10.0;-7.0;-7.0;4.0;20.0;4.0;-6.0;-32.0;-4.0;-18.0;-11.0;-5.0;-9.0;14.0;-7.0;-51.0;-37.0;-38.0;-30.0;-4.0;-44.0;-27.0;-16.0;-8.0;5.0;-3.0;-3.0;-4.0;-100.0;-71.0;-5.0;-45.0;-29.0;-19.0;-86.0;-53.0;-34.0;-22.0;-11.0;3.0;13.0;-26.0;-3.0;20.0;1;12:00:00;0;CAM;AVA
CAP X FLU 2017-09-17;1;2017-09-17;;;-20.0;33.0;24.0;49.0;33.0;26.0;27.0;13.0;7.0;36.0;17.0;-7.0;58.0;39.0;20.0;22.0;11.0;-22.0;49.0;25.0;9.0;34.0;5.0;20.0;13.0;16.0;24.0;17.0;13.0;45.0;15.0;12.0;7.0;4.0;39.0;65.0;32.0;20.0;34.0;-4.0;-100.0;-1.0;6.0;8.0;2.0;7.0;-8.0;-6.0;6.0;6.0;-27.0;-19.0;-12.0;74.0;36.0;-71.0;35.0;-32.0;-16.0;-12.0;-5.0;29.0;-23.0;3.0;8.0;6.0;29.0;39.0;21.0;9.0;7.0;6.0;-3.0;3.0;3.0;4.0;-12.0;-12.0;61.0;44.0;19.0;-32.0;-13.0;-9.0;-10.0;-17.0;-3.0;5.0;-16.0;46.0;-7.0;95.0;3;17:00:00;1;FLU;CAP
COR X VAS 2017-09-17;0;2017-09-17;;;10.0;-27.0;-13.0;-8.0;-4.0;1.0;-5.0;-10.0;-16.0;-8.0;-3.0;64.0;2.0;27.0;27.0;17.0;6.0;-5.0;-6.0;-49.0;-25.0;-10.0;42.0;-2.0;3.0;51.0;8.0;-64.0;-38.0;-25.0;-16.0;-6.0;13.0;27.0;12.0;-16.0;-1.0;-3.0;3.0;3.0;55.0;2.0;-10.0;-29.0;25.0;19.0;8.0;9.0;11.0;80.0;87.0;58.0;41.0;51.0;28.0;16.0;-28.0;36.0;29.0;3.0;-18.0;-6.0;-3.0;3.0;25.0;20.0;16.0;-8.0;19.0;20.0;-29.0;-4.0;107.0;55.0;26.0;-36.0;34.0;-31.0;-9.0;30.0;8.0;7.0;1.0;2.0;5.0;-3.0;-3.0;-3.0;3.0;-46.0;42.0;-20.0;1;17:00:00;1;VAS;COR
FLA X SPT 2017-09-17;0;2017-09-17;;;-10.0;74.0;28.0;-36.0;29.0;10.0;-7.0;26.0;-26.0;8.0;7.0;6.0;11.0;6.0;7.0;5.0;4.0;3.0;28.0;23.0;15.0;11.0;11.0;8.0;29.0;23.0;15.0;10.0;18.0;5.0;58.0;35.0;21.0;11.0;-15.0;-26.0;-18.0;-10.0;6.0;1.0;-5.0;19.0;8.0;3.0;-2.0;-6.0;-8.0;39.0;18.0;30.0;28.0;-20.0;26.0;16.0;32.0;17.0;-6.0;15.0;8.0;10.0;10.0;5.0;21.0;7.0;2.0;-6.0;7.0;-65.0;7.0;20.0;9.0;3.0;-28.0;-21.0;25.0;5.0;2.0;3.0;-33.0;11.0;32.0;17.0;2.0;-43.0;-46.0;-30.0;-19.0;-12.0;-5.0;-16.0;-3.0;75.0;2;17:00:00;1;SPT;FLA
GRE X CHA 2017-09-17;1;2017-09-17;;;10.0;12.0;13.0;33.0;16.0;6.0;-13.0;8.0;2.0;2.0;3.0;13.0;24.0;20.0;18.0;17.0;16.0;34.0;31.0;12.0;58.0;40.0;15.0;53.0;36.0;28.0;59.0;41.0;29.0;43.0;17.0;13.0;5.0;42.0;6.0;45.0;30.0;21.0;-59.0;-74.0;-40.0;-47.0;-99.0;-54.0;-28.0;42.0;-2.0;30.0;30.0;52.0;34.0;22.0;14.0;11.0;12.0;5.0;18.0;31.0;2.0;4.0;-37.0;-56.0;-32.0;-13.0;-4.0;29.0;24.0;21.0;13.0;31.0;42.0;67.0;44.0;30.0;60.0;38.0;23.0;16.0;18.0;12.0;-23.0;-8.0;8.0;8.0;10.0;18.0;16.0;34.0;25.0;12.0;6.0;65.0;0;17:00:00;-1;CHA;GRE
VIT X SPO 2017-09-17;2;2017-09-17;;;-10.0;2.0;-5.0;-31.0;-21.0;-19.0;-14.0;-5.0;-29.0;-14.0;23.0;-11.0;-43.0;-20.0;-10.0;-5.0;-10.0;-8.0;-11.0;-13.0;-34.0;-21.0;-12.0;-13.0;-3.0;-2.0;-2.0;-7.0;9.0;-6.0;-58.0;-45.0;-67.0;-12.0;-41.0;-25.0;-40.0;-22.0;-9.0;-4.0;20.0;-7.0;-11.0;13.0;-47.0;19.0;-32.0;-30.0;34.0;-79.0;-37.0;-17.0;29.0;17.0;21.0;18.0;-7.0;16.0;23.0;12.0;-51.0;-31.0;-19.0;-8.0;-1.0;16.0;14.0;-7.0;12.0;11.0;11.0;7.0;6.0;6.0;-5.0;6.0;-30.0;-15.0;-31.0;-3.0;-1.0;-20.0;-64.0;-37.0;-21.0;-11.0;-64.0;-33.0;-18.0;24.0;-14.0;55.0;1;17:00:00;-1;SPO;VIT
CRU X BAH 2017-09-17;0;2017-09-17;;;-2.0;-9.0;109.0;73.0;44.0;22.0;19.0;-4.0;-17.0;-13.0;28.0;-7.0;13.0;15.0;-38.0;-19.0;-14.0;-10.0;-7.0;2.0;-13.0;-12.0;19.0;-15.0;-7.0;-4.0;-2.0;-6.0;-3.0;-42.0;-25.0;-15.0;-2.0;-8.0;27.0;8.0;-5.0;-38.0;-61.0;-53.0;20.0;-92.0;-51.0;-46.0;-33.0;5.0;28.0;14.0;50.0;73.0;71.0;48.0;31.0;18.0;10.0;7.0;8.0;6.0;6.0;36.0;88.0;90.0;55.0;35.0;21.0;10.0;5.0;10.0;5.0;10.0;30.0;22.0;17.0;14.0;6.0;24.0;42.0;-42.0;-8.0;-12.0;-9.0;-44.0;-36.0;20.0;-21.0;-16.0;-12.0;-12.0;-34.0;-13.0;1.0;-65.0;1;20:00:00;1;BAH;CRU
PAL X CFC 2017-09-18;0;2017-09-18;;;-15.0;75.0;45.0;27.0;17.0;35.0;29.0;13.0;4.0;1.0;-21.0;-6.0;-53.0;-28.0;-8.0;-1.0;3.0;37.0;23.0;14.0;14.0;9.0;-1.0;-6.0;20.0;9.0;-11.0;5.0;25.0;38.0;48.0;35.0;27.0;3.0;100.0;69.0;73.0;68.0;64.0;29.0;-5.0;63.0;34.0;18.0;8.0;4.0;-7.0;-7.0;-25.0;-12.0;-9.0;-2.0;-22.0;-12.0;-9.0;-6.0;7.0;-10.0;-11.0;-14.0;-10.0;-2.0;4.0;-2.0;-2.0;-51.0;-35.0;7.0;30.0;29.0;11.0;5.0;-31.0;-20.0;-21.0;-14.0;28.0;11.0;-12.0;-23.0;-11.0;8.0;-4.0;-30.0;48.0;15.0;4.0;-5.0;-5.0;71.0;26.0;40.0;1;21:00:00;1;CFC;PAL
FLA X AVA 2017-09-23;1;2017-09-23;;;-10.0;-12.0;-5.0;-1.0;-29.0;-8.0;-44.0;-26.0;-11.0;-81.0;-44.0;31.0;59.0;34.0;64.0;69.0;70.0;40.0;25.0;82.0;47.0;51.0;19.0;41.0;16.0;3.0;41.0;27.0;20.0;2.0;6.0;1.0;-25.0;46.0;-14.0;-2.0;6.0;33.0;33.0;33.0;5.0;27.0;19.0;45.0;32.0;25.0;22.0;23.0;49.0;32.0;64.0;43.0;56.0;6.0;44.0;64.0;13.0;29.0;-24.0;22.0;8.0;17.0;31.0;-35.0;-9.0;7.0;37.0;8.0;25.0;23.0;25.0;20.0;10.0;12.0;44.0;33.0;26.0;23.0;-43.0;11.0;100.0;93.0;56.0;33.0;-40.0;26.0;7.0;-20.0;-13.0;-23.0;-10.0;-30.0;1;20:00:00;0;AVA;FLA
