game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
HSV X STU 26-10-2019;2.0;2019-10-26;-10.0;-7.0;-11.0;-4.0;-4.0;15.0;6.0;3.0;33.0;15.0;5.0;-6.0;-7.0;4.0;12.0;26.0;41.0;45.0;18.0;6.0;-17.0;-16.0;-2.0;-14.0;-11.0;-9.0;-13.0;-69.0;-62.0;-8.0;-8.0;58.0;5.0;2.0;-14.0;-23.0;-20.0;-32.0;-24.0;-18.0;-16.0;-13.0;-25.0;-15.0;-8.0;3.0;6.0;-36.0;-30.0;-23.0;-24.0;-48.0;-8.0;-11.0;22.0;10.0;4.0;-55.0;-28.0;-17.0;-42.0;-29.0;-63.0;-42.0;-29.0;-42.0;-29.0;4.0;-18.0;26.0;9.0;12.0;42.0;12.0;35.0;27.0;61.0;20.0;-9.0;8.0;-10.0;-11.0;-2.0;-36.0;-15.0;21.0;-9.0;2.0;3.0;-7.0;19.0;18.0;6.0;09:00:00;1.0;STU;HSV
KAR X H96 26-10-2019;3.0;2019-10-26;-5.0;28.0;14.0;9.0;22.0;-11.0;5.0;-8.0;-5.0;16.0;5.0;-40.0;89.0;85.0;52.0;44.0;7.0;-5.0;-51.0;-39.0;-20.0;31.0;-46.0;24.0;19.0;42.0;49.0;31.0;24.0;24.0;28.0;-17.0;-2.0;-18.0;-22.0;-13.0;-19.0;-58.0;-31.0;26.0;6.0;6.0;17.0;90.0;84.0;-6.0;47.0;57.0;31.0;8.0;-27.0;-19.0;-16.0;-12.0;-10.0;-5.0;-57.0;4.0;4.0;5.0;-13.0;-3.0;-4.0;18.0;21.0;22.0;16.0;-29.0;12.0;24.0;16.0;41.0;20.0;15.0;3.0;35.0;6.0;-14.0;-7.0;-11.0;47.0;47.0;27.0;-23.0;-30.0;-27.0;-35.0;-27.0;-35.0;50.0;-19.0;9.0;3.0;09:00:00;0.0;H96;KAR
HEI X STP 27-10-2019;0.0;2019-10-27;7.0;3.0;-31.0;-12.0;-3.0;-28.0;-17.0;24.0;12.0;8.0;6.0;51.0;5.0;4.0;-3.0;-9.0;-3.0;-4.0;7.0;7.0;7.0;49.0;28.0;33.0;8.0;1.0;3.0;-5.0;-47.0;-34.0;-24.0;-52.0;-32.0;-28.0;-12.0;-2.0;5.0;14.0;11.0;40.0;4.0;5.0;3.0;11.0;9.0;-4.0;7.0;7.0;69.0;11.0;13.0;14.0;13.0;35.0;22.0;68.0;-2.0;36.0;4.0;-2.0;-9.0;12.0;5.0;-8.0;-4.0;-40.0;-19.0;-11.0;-42.0;-32.0;-34.0;-22.0;-28.0;-18.0;18.0;22.0;11.0;39.0;-5.0;66.0;42.0;28.0;11.0;-6.0;-9.0;-5.0;-22.0;-19.0;11.0;5.0;3.0;-34.0;1.0;10:30:00;1.0;STP;HEI
NUR X JAH 27-10-2019;1.0;2019-10-27;-2.0;-8.0;33.0;33.0;19.0;53.0;31.0;-34.0;-14.0;-2.0;-13.0;-3.0;-37.0;-37.0;-20.0;21.0;8.0;2.0;30.0;14.0;-45.0;-24.0;-4.0;-15.0;-47.0;-48.0;-32.0;25.0;6.0;42.0;31.0;57.0;35.0;5.0;46.0;60.0;35.0;42.0;25.0;12.0;9.0;5.0;3.0;11.0;-8.0;-12.0;-3.0;-6.0;29.0;55.0;30.0;45.0;51.0;29.0;21.0;36.0;-15.0;11.0;13.0;2.0;-4.0;-5.0;-14.0;-10.0;-11.0;12.0;3.0;-6.0;-9.0;12.0;-51.0;-31.0;-7.0;-6.0;-10.0;-1.0;-3.0;-7.0;-6.0;-3.0;-24.0;-20.0;-16.0;-10.0;-6.0;-59.0;-35.0;-11.0;-53.0;-23.0;-32.0;-72.0;1.0;10:30:00;0.0;JAH;NUR
OSN X FUR 27-10-2019;0.0;2019-10-27;-7.0;-5.0;-5.0;-7.0;-9.0;-61.0;-43.0;-4.0;-15.0;-11.0;-5.0;-20.0;12.0;-7.0;-24.0;-21.0;-21.0;-14.0;49.0;24.0;90.0;100.0;-59.0;62.0;55.0;59.0;29.0;17.0;-14.0;-15.0;-13.0;-10.0;8.0;-41.0;1.0;-2.0;-1.0;-49.0;-32.0;55.0;-39.0;-41.0;-8.0;-10.0;-12.0;-32.0;-1.0;-9.0;-9.0;21.0;12.0;-15.0;-7.0;-13.0;-8.0;-28.0;-31.0;-37.0;-23.0;-15.0;-12.0;15.0;5.0;42.0;18.0;12.0;20.0;-15.0;7.0;4.0;4.0;13.0;18.0;2.0;-6.0;-63.0;-60.0;-48.0;-6.0;-30.0;-18.0;-36.0;-19.0;-31.0;-12.0;-8.0;4.0;-4.0;-3.0;8.0;-39.0;16.0;0.0;10:30:00;0.0;FUR;OSN
SAN X WEH 28-10-2019;0.0;2019-10-28;3.0;9.0;3.0;7.0;7.0;-28.0;-10.0;-12.0;-7.0;-43.0;-25.0;5.0;-17.0;-11.0;34.0;12.0;10.0;20.0;15.0;20.0;18.0;18.0;6.0;9.0;12.0;10.0;10.0;9.0;36.0;14.0;8.0;9.0;6.0;23.0;-7.0;-2.0;2.0;-3.0;-6.0;7.0;;-1.0;-15.0;-9.0;9.0;19.0;-3.0;-1.0;-20.0;-6.0;33.0;20.0;8.0;4.0;-4.0;5.0;20.0;5.0;7.0;46.0;27.0;23.0;12.0;-21.0;-16.0;-11.0;-12.0;32.0;-6.0;-11.0;-38.0;-25.0;-36.0;-42.0;-26.0;-16.0;-13.0;26.0;-24.0;4.0;2.0;1.0;5.0;1.0;1.0;-2.0;-9.0;35.0;20.0;5.0;4.0;42.0;0.0;17:30:00;0.0;WEH;SAN
H96 X SAN 01-11-2019;1.0;2019-11-01;10.0;-22.0;-14.0;-8.0;-9.0;-24.0;-2.0;-9.0;8.0;23.0;32.0;12.0;18.0;51.0;30.0;21.0;11.0;-39.0;-59.0;-57.0;-27.0;-7.0;39.0;-3.0;1.0;1.0;-2.0;-53.0;-27.0;-8.0;6.0;7.0;2.0;25.0;-26.0;-36.0;-24.0;-19.0;-59.0;-40.0;34.0;11.0;6.0;3.0;17.0;18.0;5.0;-7.0;3.0;10.0;8.0;-17.0;-1.0;-4.0;-46.0;41.0;25.0;13.0;23.0;13.0;-27.0;-28.0;-8.0;-1.0;-4.0;-43.0;-37.0;10.0;-17.0;15.0;10.0;-14.0;29.0;14.0;-29.0;-22.0;-45.0;-52.0;53.0;-29.0;-17.0;-27.0;-22.0;-9.0;-3.0;-3.0;3.0;-3.0;26.0;-69.0;17.0;24.0;1.0;15:30:00;0.0;SAN;H96
JAH X OSN 01-11-2019;3.0;2019-11-01;-10.0;40.0;23.0;39.0;33.0;13.0;-31.0;-38.0;-13.0;48.0;14.0;-5.0;6.0;7.0;-22.0;-14.0;-7.0;-3.0;-3.0;10.0;8.0;8.0;-7.0;-10.0;-8.0;29.0;30.0;57.0;53.0;27.0;34.0;21.0;12.0;24.0;67.0;37.0;32.0;77.0;69.0;35.0;-15.0;12.0;14.0;9.0;-38.0;11.0;-43.0;-14.0;-10.0;34.0;43.0;31.0;20.0;-49.0;32.0;-6.0;12.0;-3.0;-33.0;-20.0;-62.0;-64.0;-92.0;-56.0;-37.0;-42.0;-53.0;23.0;-31.0;-20.0;-32.0;-20.0;-33.0;-31.0;-38.0;-56.0;-53.0;-26.0;70.0;-31.0;-11.0;51.0;33.0;25.0;16.0;-46.0;-33.0;-49.0;-70.0;40.0;-55.0;-30.0;3.0;15:30:00;0.0;OSN;JAH
AUE X HEI 02-11-2019;1.0;2019-11-02;4.0;-12.0;13.0;5.0;28.0;10.0;-14.0;-15.0;-9.0;-7.0;-3.0;3.0;20.0;10.0;4.0;4.0;14.0;31.0;10.0;16.0;-13.0;-3.0;-5.0;5.0;-5.0;-14.0;-12.0;-12.0;-7.0;4.0;-11.0;-16.0;-16.0;-8.0;-9.0;-53.0;-21.0;-11.0;31.0;16.0;23.0;8.0;-19.0;-10.0;7.0;-10.0;-22.0;-19.0;-12.0;-5.0;26.0;36.0;18.0;-39.0;-26.0;-50.0;-38.0;-31.0;-16.0;-34.0;-50.0;-54.0;-31.0;-23.0;-20.0;-23.0;12.0;-23.0;-2.0;-12.0;-2.0;2.0;4.0;-19.0;-10.0;-13.0;-15.0;-17.0;-20.0;18.0;-49.0;-27.0;-19.0;-8.0;-26.0;-13.0;-9.0;-39.0;-48.0;-19.0;-30.0;6.0;1.0;10:00:00;0.0;HEI;AUE
STP X KAR 02-11-2019;2.0;2019-11-02;4.0;55.0;98.0;55.0;29.0;17.0;11.0;38.0;26.0;34.0;27.0;-8.0;23.0;14.0;10.0;11.0;-19.0;-5.0;-31.0;-2.0;4.0;8.0;5.0;10.0;10.0;-26.0;-15.0;-12.0;28.0;7.0;-8.0;-25.0;-2.0;21.0;-2.0;-3.0;-10.0;37.0;21.0;34.0;-3.0;3.0;20.0;14.0;11.0;-15.0;33.0;22.0;14.0;36.0;21.0;13.0;20.0;-14.0;-2.0;22.0;7.0;40.0;81.0;54.0;28.0;11.0;-11.0;-12.0;-38.0;-22.0;-13.0;34.0;25.0;15.0;12.0;-59.0;-29.0;-20.0;-48.0;-29.0;-16.0;-14.0;51.0;-19.0;-30.0;-9.0;-8.0;11.0;26.0;20.0;-27.0;-24.0;-21.0;84.0;-41.0;-62.0;2.0;10:00:00;0.0;KAR;STP
FUR X D98 02-11-2019;1.0;2019-11-02;6.0;60.0;19.0;28.0;17.0;20.0;-37.0;-9.0;-1.0;43.0;59.0;15.0;46.0;30.0;13.0;-11.0;12.0;24.0;95.0;45.0;37.0;23.0;33.0;1.0;10.0;57.0;34.0;24.0;16.0;46.0;54.0;31.0;19.0;26.0;17.0;-8.0;19.0;18.0;29.0;25.0;61.0;30.0;-35.0;47.0;14.0;20.0;11.0;17.0;52.0;8.0;-15.0;-7.0;-34.0;-13.0;21.0;12.0;17.0;5.0;-6.0;-40.0;-58.0;-66.0;-40.0;-46.0;-31.0;-2.0;-3.0;24.0;15.0;2.0;-9.0;-27.0;-24.0;-29.0;-18.0;-11.0;-15.0;-10.0;17.0;9.0;4.0;2.0;-40.0;-26.0;-17.0;-48.0;-61.0;-29.0;-26.0;62.0;30.0;-7.0;3.0;10:00:00;1.0;D98;FUR
ARM X HKI 03-11-2019;1.0;2019-11-03;-3.0;-3.0;-1.0;33.0;-47.0;-44.0;-43.0;-24.0;45.0;16.0;9.0;-10.0;5.0;61.0;5.0;7.0;6.0;8.0;-4.0;-4.0;39.0;-27.0;-2.0;-1.0;-34.0;-7.0;19.0;7.0;5.0;-24.0;-17.0;-14.0;-4.0;12.0;-4.0;7.0;-5.0;22.0;16.0;14.0;32.0;16.0;43.0;22.0;16.0;-17.0;36.0;24.0;39.0;18.0;7.0;7.0;9.0;3.0;-7.0;-7.0;-9.0;-31.0;-18.0;-12.0;-10.0;-8.0;-4.0;-4.0;-4.0;-44.0;-54.0;12.0;-34.0;-25.0;-16.0;27.0;13.0;31.0;-56.0;-35.0;-29.0;-20.0;2.0;-20.0;-40.0;-28.0;-24.0;-18.0;-33.0;-20.0;-16.0;-20.0;14.0;-3.0;-27.0;-75.0;2.0;10:30:00;1.0;HKI;ARM
STU X DRE 03-11-2019;1.0;2019-11-03;1.0;52.0;39.0;19.0;16.0;12.0;10.0;12.0;51.0;33.0;-23.0;6.0;15.0;10.0;-5.0;-13.0;30.0;16.0;17.0;41.0;37.0;25.0;27.0;24.0;17.0;6.0;2.0;-1.0;-2.0;-4.0;-40.0;30.0;36.0;12.0;27.0;31.0;16.0;-10.0;5.0;4.0;-7.0;-7.0;-2.0;4.0;6.0;29.0;10.0;10.0;-56.0;36.0;8.0;12.0;11.0;15.0;11.0;16.0;16.0;15.0;14.0;14.0;23.0;4.0;14.0;8.0;6.0;5.0;11.0;40.0;13.0;4.0;40.0;41.0;24.0;9.0;48.0;80.0;1.0;1.0;19.0;-7.0;-26.0;-19.0;-9.0;-5.0;21.0;11.0;5.0;-10.0;-16.0;43.0;15.0;6.0;3.0;10:30:00;1.0;DRE;STU
WEH X HSV 03-11-2019;1.0;2019-11-03;-6.0;-69.0;-43.0;-21.0;20.0;1.0;9.0;-8.0;-13.0;-17.0;27.0;-9.0;4.0;25.0;8.0;-60.0;-6.0;-3.0;13.0;-49.0;-35.0;-25.0;-6.0;-8.0;-6.0;-11.0;-33.0;-29.0;-11.0;-14.0;-29.0;-16.0;28.0;-13.0;5.0;-16.0;-13.0;-55.0;-35.0;-23.0;1.0;-4.0;-24.0;-10.0;-76.0;-15.0;-61.0;-38.0;-25.0;-67.0;-31.0;-21.0;-18.0;-17.0;-24.0;-21.0;-17.0;-59.0;-69.0;-31.0;-25.0;-33.0;-18.0;-12.0;-19.0;-10.0;-8.0;-13.0;-9.0;-46.0;-30.0;-22.0;-27.0;-19.0;-58.0;-60.0;-39.0;-22.0;17.0;-8.0;9.0;7.0;4.0;-4.0;-27.0;-19.0;-13.0;-2.0;2.0;14.0;4.0;60.0;1.0;10:30:00;0.0;HSV;WEH
BOC X NUR 04-11-2019;1.0;2019-11-04;10.0;-50.0;33.0;8.0;-37.0;-16.0;11.0;-7.0;-6.0;56.0;36.0;25.0;22.0;15.0;11.0;-3.0;-1.0;23.0;-43.0;-76.0;-51.0;-24.0;2.0;-8.0;54.0;31.0;19.0;-14.0;-3.0;-1.0;31.0;45.0;28.0;4.0;61.0;44.0;2.0;17.0;36.0;43.0;25.0;21.0;11.0;28.0;37.0;-5.0;18.0;8.0;2.0;-4.0;-6.0;-6.0;-15.0;-12.0;-20.0;-23.0;-11.0;-40.0;-26.0;-13.0;-99.0;-66.0;-38.0;-19.0;-14.0;-3.0;30.0;-5.0;39.0;34.0;7.0;3.0;-3.0;-5.0;-6.0;-4.0;-56.0;-35.0;-61.0;-30.0;-7.0;23.0;24.0;18.0;11.0;-17.0;-43.0;-34.0;-24.0;-21.0;-22.0;24.0;3.0;17:30:00;1.0;NUR;BOC
DRE X WEH 08-11-2019;0.0;2019-11-08;-2.0;-43.0;-16.0;-4.0;9.0;66.0;49.0;32.0;15.0;15.0;8.0;10.0;18.0;13.0;11.0;14.0;10.0;33.0;-49.0;-37.0;32.0;34.0;12.0;23.0;17.0;5.0;-12.0;-5.0;25.0;12.0;9.0;23.0;39.0;21.0;31.0;40.0;25.0;34.0;18.0;17.0;-1.0;-9.0;-4.0;30.0;14.0;17.0;-10.0;-3.0;-4.0;-15.0;32.0;-36.0;-7.0;21.0;8.0;8.0;15.0;-20.0;22.0;10.0;10.0;-9.0;17.0;40.0;32.0;26.0;15.0;28.0;39.0;19.0;17.0;17.0;22.0;16.0;12.0;-12.0;-7.0;-29.0;1.0;-19.0;-8.0;8.0;7.0;-25.0;-12.0;-19.0;-9.0;-21.0;-2.0;-1.0;2.0;9.0;1.0;15:30:00;1.0;WEH;DRE
STP X BOC 08-11-2019;1.0;2019-11-08;-2.0;46.0;26.0;51.0;34.0;30.0;8.0;-16.0;-50.0;-29.0;-19.0;-28.0;-8.0;-13.0;-21.0;-19.0;-21.0;14.0;-5.0;-5.0;-7.0;16.0;-11.0;11.0;35.0;77.0;100.0;59.0;30.0;11.0;-4.0;-37.0;-20.0;17.0;-14.0;28.0;24.0;6.0;29.0;-30.0;-4.0;-8.0;-20.0;-10.0;-24.0;7.0;-13.0;8.0;45.0;33.0;14.0;13.0;42.0;32.0;74.0;56.0;12.0;28.0;26.0;21.0;4.0;79.0;49.0;30.0;19.0;30.0;38.0;-31.0;11.0;-7.0;-15.0;-31.0;-26.0;-26.0;-21.0;-68.0;-43.0;-24.0;-16.0;-42.0;-45.0;31.0;15.0;16.0;9.0;33.0;17.0;54.0;31.0;-7.0;37.0;-19.0;1.0;15:30:00;0.0;BOC;STP
HKI X HSV 09-11-2019;1.0;2019-11-09;-7.0;-2.0;28.0;18.0;-27.0;-15.0;-30.0;99.0;43.0;-28.0;-19.0;-6.0;-18.0;29.0;7.0;6.0;5.0;10.0;6.0;4.0;14.0;10.0;-69.0;12.0;3.0;16.0;-14.0;-15.0;-27.0;-17.0;-14.0;-9.0;10.0;-78.0;4.0;2.0;7.0;3.0;9.0;25.0;7.0;11.0;13.0;14.0;7.0;-52.0;6.0;46.0;29.0;18.0;13.0;4.0;7.0;7.0;32.0;5.0;-37.0;1.0;-3.0;-3.0;-4.0;-5.0;7.0;10.0;10.0;12.0;6.0;-28.0;-25.0;-21.0;-15.0;-24.0;-16.0;-12.0;-9.0;-8.0;-12.0;-18.0;17.0;-54.0;-27.0;-16.0;-4.0;-5.0;-9.0;-10.0;-24.0;-19.0;-50.0;-14.0;-60.0;8.0;1.0;10:00:00;0.0;HSV;HKI
SAN X FUR 09-11-2019;2.0;2019-11-09;-12.0;16.0;-5.0;-13.0;-93.0;-69.0;-36.0;-23.0;-32.0;-24.0;-15.0;-5.0;-24.0;-6.0;-3.0;8.0;-23.0;-18.0;-41.0;-20.0;-16.0;22.0;10.0;10.0;8.0;-5.0;-5.0;7.0;23.0;32.0;30.0;14.0;8.0;32.0;-16.0;19.0;14.0;60.0;49.0;49.0;13.0;9.0;60.0;37.0;53.0;19.0;3.0;6.0;53.0;12.0;-27.0;-18.0;-19.0;-12.0;-5.0;34.0;13.0;14.0;-13.0;-1.0;8.0;7.0;48.0;19.0;10.0;7.0;8.0;-36.0;22.0;20.0;21.0;14.0;-29.0;-14.0;-10.0;-9.0;-2.0;-8.0;-21.0;14.0;8.0;-11.0;-3.0;27.0;25.0;41.0;56.0;73.0;83.0;-20.0;49.0;35.0;3.0;10:00:00;1.0;FUR;SAN
OSN X STU 09-11-2019;0.0;2019-11-09;7.0;-11.0;-13.0;-15.0;-34.0;-18.0;-1.0;-7.0;-47.0;-79.0;-55.0;22.0;-67.0;-37.0;-17.0;-16.0;-13.0;-18.0;-7.0;-2.0;3.0;-2.0;31.0;-50.0;-33.0;-23.0;-17.0;-20.0;-17.0;-12.0;-7.0;12.0;24.0;54.0;8.0;23.0;-14.0;-4.0;-88.0;-54.0;-9.0;6.0;-3.0;-4.0;-2.0;48.0;-6.0;-11.0;-13.0;-6.0;-10.0;-14.0;-24.0;-22.0;-21.0;-20.0;24.0;-19.0;-21.0;-15.0;-100.0;-65.0;-100.0;-86.0;-54.0;35.0;-54.0;19.0;-27.0;-54.0;-35.0;-72.0;-33.0;20.0;4.0;39.0;2.0;-7.0;8.0;-24.0;-21.0;-17.0;11.0;-18.0;-14.0;-39.0;-31.0;-24.0;-39.0;-7.0;-44.0;-45.0;1.0;10:00:00;1.0;STU;OSN
HEI X H96 10-11-2019;0.0;2019-11-10;10.0;-34.0;-13.0;15.0;1.0;-15.0;30.0;12.0;49.0;-53.0;-16.0;14.0;-33.0;-63.0;-45.0;-58.0;-74.0;-46.0;-21.0;-40.0;-19.0;-30.0;71.0;-30.0;-22.0;-4.0;-14.0;-11.0;-10.0;-29.0;22.0;-25.0;17.0;46.0;-12.0;-8.0;-10.0;-23.0;-9.0;-21.0;;-6.0;-6.0;-6.0;-2.0;54.0;56.0;31.0;32.0;40.0;22.0;44.0;47.0;26.0;8.0;4.0;47.0;17.0;65.0;40.0;32.0;23.0;13.0;1.0;-15.0;-4.0;-23.0;56.0;41.0;17.0;11.0;37.0;40.0;16.0;-41.0;-28.0;-20.0;-18.0;28.0;-11.0;-1.0;13.0;34.0;35.0;24.0;20.0;17.0;6.0;5.0;15.0;6.0;;4.0;10:30:00;1.0;H96;HEI
NUR X ARM 10-11-2019;5.0;2019-11-10;-10.0;-10.0;-73.0;-44.0;-53.0;-59.0;-69.0;-63.0;-40.0;-25.0;21.0;49.0;21.0;13.0;6.0;2.0;-4.0;-17.0;-13.0;16.0;7.0;6.0;33.0;1.0;4.0;5.0;27.0;22.0;14.0;33.0;33.0;49.0;30.0;26.0;55.0;69.0;36.0;42.0;29.0;19.0;11.0;18.0;18.0;15.0;23.0;28.0;64.0;47.0;62.0;34.0;27.0;50.0;39.0;21.0;18.0;63.0;22.0;19.0;-20.0;-1.0;-2.0;-5.0;65.0;69.0;41.0;31.0;19.0;3.0;6.0;19.0;21.0;-19.0;-36.0;-5.0;-10.0;-9.0;-7.0;-24.0;-5.0;-24.0;-12.0;-10.0;-34.0;-15.0;-2.0;4.0;14.0;6.0;-6.0;-8.0;-31.0;;1.0;10:30:00;-1.0;ARM;NUR
D98 X JAH 10-11-2019;2.0;2019-11-10;-5.0;22.0;3.0;-12.0;-9.0;-6.0;-27.0;-13.0;-5.0;30.0;15.0;-43.0;11.0;50.0;30.0;-51.0;-24.0;-18.0;-23.0;-12.0;-1.0;29.0;-33.0;42.0;25.0;-33.0;-18.0;-5.0;24.0;6.0;11.0;57.0;21.0;-20.0;33.0;63.0;41.0;41.0;78.0;77.0;4.0;-3.0;32.0;45.0;42.0;29.0;46.0;30.0;78.0;15.0;18.0;12.0;10.0;11.0;11.0;5.0;11.0;98.0;12.0;14.0;30.0;42.0;42.0;55.0;55.0;11.0;38.0;13.0;25.0;18.0;8.0;4.0;55.0;32.0;25.0;21.0;11.0;17.0;31.0;15.0;14.0;58.0;40.0;28.0;34.0;21.0;8.0;58.0;46.0;19.0;42.0;-11.0;2.0;10:30:00;0.0;JAH;D98
KAR X AUE 11-11-2019;1.0;2019-11-11;1.0;-6.0;-1.0;-2.0;70.0;43.0;-64.0;45.0;11.0;3.0;-45.0;1.0;-51.0;-28.0;18.0;2.0;-45.0;-20.0;-13.0;-3.0;-9.0;3.0;1.0;-19.0;-20.0;-4.0;10.0;38.0;49.0;28.0;36.0;31.0;19.0;-10.0;90.0;53.0;33.0;30.0;76.0;54.0;15.0;14.0;13.0;21.0;23.0;-13.0;40.0;29.0;49.0;85.0;55.0;43.0;47.0;39.0;24.0;19.0;-14.0;47.0;31.0;33.0;24.0;60.0;67.0;48.0;72.0;52.0;77.0;-8.0;44.0;57.0;-78.0;-9.0;-15.0;-29.0;-14.0;23.0;19.0;42.0;-46.0;34.0;43.0;29.0;89.0;56.0;-36.0;-1.0;18.0;41.0;29.0;-24.0;40.0;48.0;1.0;17:30:00;0.0;AUE;KAR
AUE X STP 22-11-2019;1.0;2019-11-22;-3.0;-16.0;-52.0;-35.0;-9.0;-1.0;14.0;18.0;34.0;21.0;14.0;-6.0;9.0;6.0;3.0;17.0;46.0;28.0;34.0;17.0;-10.0;-21.0;-7.0;-15.0;-8.0;-37.0;-65.0;-16.0;-60.0;-38.0;23.0;3.0;-67.0;-1.0;-39.0;-47.0;43.0;27.0;29.0;46.0;-7.0;-2.0;-14.0;44.0;23.0;-4.0;15.0;11.0;41.0;20.0;-12.0;-11.0;-57.0;-38.0;-50.0;-62.0;15.0;-58.0;-32.0;38.0;12.0;26.0;16.0;9.0;-14.0;-8.0;-19.0;4.0;-17.0;-40.0;-26.0;-7.0;-33.0;-22.0;-13.0;-10.0;-24.0;15.0;5.0;-3.0;-16.0;-56.0;-30.0;-10.0;-4.0;31.0;39.0;21.0;14.0;-23.0;19.0;-6.0;3.0;15:30:00;1.0;STP;AUE
BOC X OSN 22-11-2019;1.0;2019-11-22;9.0;-34.0;-72.0;-46.0;-68.0;-6.0;-8.0;2.0;-2.0;11.0;9.0;67.0;-13.0;20.0;6.0;11.0;-17.0;-1.0;-7.0;-7.0;-2.0;-15.0;41.0;-9.0;-27.0;-20.0;-58.0;-37.0;-26.0;-18.0;-15.0;-9.0;-4.0;95.0;11.0;24.0;15.0;15.0;-23.0;-9.0;-18.0;-5.0;-37.0;-26.0;-17.0;36.0;-13.0;37.0;-29.0;-20.0;-8.0;-4.0;42.0;-40.0;-44.0;-31.0;13.0;-27.0;-29.0;-14.0;-9.0;65.0;43.0;27.0;59.0;63.0;39.0;-24.0;83.0;38.0;16.0;-30.0;-24.0;20.0;-12.0;-9.0;-13.0;27.0;-44.0;38.0;19.0;11.0;24.0;6.0;-34.0;-20.0;-6.0;-5.0;4.0;-66.0;-8.0;111.0;1.0;15:30:00;0.0;OSN;BOC
ARM X SAN 23-11-2019;1.0;2019-11-23;3.0;-55.0;41.0;16.0;-26.0;14.0;6.0;1.0;-1.0;2.0;1.0;4.0;44.0;24.0;44.0;30.0;23.0;10.0;14.0;17.0;-12.0;-8.0;-3.0;-4.0;-43.0;-77.0;-48.0;-60.0;-33.0;-13.0;35.0;22.0;-31.0;-1.0;-12.0;-8.0;-13.0;-73.0;-48.0;-22.0;4.0;-5.0;5.0;-10.0;-45.0;1.0;-21.0;-7.0;-9.0;-9.0;-25.0;-20.0;-24.0;-9.0;-55.0;-9.0;-11.0;-9.0;-2.0;10.0;31.0;3.0;5.0;13.0;2.0;-5.0;-4.0;-76.0;-10.0;-33.0;-13.0;64.0;42.0;13.0;16.0;27.0;10.0;11.0;-29.0;3.0;2.0;11.0;12.0;10.0;-26.0;-2.0;7.0;35.0;34.0;-100.0;28.0;37.0;1.0;10:00:00;0.0;SAN;ARM
HSV X DRE 23-11-2019;1.0;2019-11-23;2.0;16.0;8.0;-74.0;-49.0;-32.0;-30.0;-11.0;-2.0;6.0;32.0;52.0;22.0;16.0;15.0;5.0;-6.0;-7.0;-8.0;-8.0;-13.0;9.0;25.0;-4.0;-3.0;-8.0;-4.0;9.0;15.0;4.0;15.0;47.0;39.0;29.0;23.0;53.0;38.0;23.0;80.0;60.0;49.0;33.0;-81.0;-32.0;-28.0;20.0;-49.0;-30.0;-13.0;-8.0;-7.0;-3.0;5.0;-25.0;14.0;15.0;9.0;33.0;17.0;56.0;46.0;67.0;76.0;51.0;31.0;24.0;38.0;30.0;31.0;47.0;27.0;15.0;-31.0;-21.0;-18.0;-15.0;-16.0;-5.0;18.0;7.0;-16.0;21.0;10.0;13.0;29.0;57.0;34.0;24.0;15.0;22.0;9.0;59.0;2.0;10:00:00;1.0;DRE;HSV
