game;Accurate passes_away_1ST;Accurate passes_away_2ND;Accurate passes_away_ALL;Accurate passes_home_1ST;Accurate passes_home_2ND;Accurate passes_home_ALL;Aerials won_away_1ST;Aerials won_away_2ND;Aerials won_away_ALL;Aerials won_home_1ST;Aerials won_home_2ND;Aerials won_home_ALL;Ball possession_away_1ST;Ball possession_away_2ND;Ball possession_away_ALL;Ball possession_home_1ST;Ball possession_home_2ND;Ball possession_home_ALL;Big chances missed_away_1ST;Big chances missed_away_2ND;Big chances missed_away_ALL;Big chances missed_home_1ST;Big chances missed_home_2ND;Big chances missed_home_ALL;Big chances_away_1ST;Big chances_away_2ND;Big chances_away_ALL;Big chances_home_1ST;Big chances_home_2ND;Big chances_home_ALL;Blocked shots_away_1ST;Blocked shots_away_2ND;Blocked shots_away_ALL;Blocked shots_home_1ST;Blocked shots_home_2ND;Blocked shots_home_ALL;Clearances_away_1ST;Clearances_away_2ND;Clearances_away_ALL;Clearances_home_1ST;Clearances_home_2ND;Clearances_home_ALL;Corner kicks_away_1ST;Corner kicks_away_2ND;Corner kicks_away_ALL;Corner kicks_home_1ST;Corner kicks_home_2ND;Corner kicks_home_ALL;Counter attacks_away_1ST;Counter attacks_away_2ND;Counter attacks_away_ALL;Counter attacks_home_1ST;Counter attacks_home_2ND;Counter attacks_home_ALL;Crosses_away_1ST;Crosses_away_2ND;Crosses_away_ALL;Crosses_home_1ST;Crosses_home_2ND;Crosses_home_ALL;Dribbles_away_1ST;Dribbles_away_2ND;Dribbles_away_ALL;Dribbles_home_1ST;Dribbles_home_2ND;Dribbles_home_ALL;Duels won_away_1ST;Duels won_away_2ND;Duels won_away_ALL;Duels won_home_1ST;Duels won_home_2ND;Duels won_home_ALL;Fouls_away_ALL;Fouls_home_ALL;Goalkeeper saves_away_1ST;Goalkeeper saves_away_2ND;Goalkeeper saves_away_ALL;Goalkeeper saves_home_1ST;Goalkeeper saves_home_2ND;Goalkeeper saves_home_ALL;Hit woodwork_away_1ST;Hit woodwork_away_2ND;Hit woodwork_away_ALL;Hit woodwork_home_1ST;Hit woodwork_home_2ND;Hit woodwork_home_ALL;Interceptions_away_1ST;Interceptions_away_2ND;Interceptions_away_ALL;Interceptions_home_1ST;Interceptions_home_2ND;Interceptions_home_ALL;Long balls_away_1ST;Long balls_away_2ND;Long balls_away_ALL;Long balls_home_1ST;Long balls_home_2ND;Long balls_home_ALL;Offsides_away_1ST;Offsides_away_2ND;Offsides_away_ALL;Offsides_home_1ST;Offsides_home_2ND;Offsides_home_ALL;Passes_away_1ST;Passes_away_2ND;Passes_away_ALL;Passes_home_1ST;Passes_home_2ND;Passes_home_ALL;Possession lost_away_1ST;Possession lost_away_2ND;Possession lost_away_ALL;Possession lost_home_1ST;Possession lost_home_2ND;Possession lost_home_ALL;Red cards_away_1ST;Red cards_away_2ND;Red cards_away_ALL;Red cards_home_1ST;Red cards_home_2ND;Red cards_home_ALL;Shots inside box_away_1ST;Shots inside box_away_2ND;Shots inside box_away_ALL;Shots inside box_home_1ST;Shots inside box_home_2ND;Shots inside box_home_ALL;Shots off target_away_1ST;Shots off target_away_2ND;Shots off target_away_ALL;Shots off target_home_1ST;Shots off target_home_2ND;Shots off target_home_ALL;Shots on target_away_1ST;Shots on target_away_2ND;Shots on target_away_ALL;Shots on target_home_1ST;Shots on target_home_2ND;Shots on target_home_ALL;Shots outside box_away_1ST;Shots outside box_away_2ND;Shots outside box_away_ALL;Shots outside box_home_1ST;Shots outside box_home_2ND;Shots outside box_home_ALL;Tackles_away_1ST;Tackles_away_2ND;Tackles_away_ALL;Tackles_home_1ST;Tackles_home_2ND;Tackles_home_ALL;Total shots_away_1ST;Total shots_away_2ND;Total shots_away_ALL;Total shots_home_1ST;Total shots_home_2ND;Total shots_home_ALL;Yellow cards_away_1ST;Yellow cards_away_2ND;Yellow cards_away_ALL;Yellow cards_home_1ST;Yellow cards_home_2ND;Yellow cards_home_ALL;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
MIL X INT 17-03-2019;215 (86%);121 (84%);336 (85%);224 (89%);212 (88%);436 (89%);7;9;16;4;9;13;50%;37%;45%;50%;63%;55%;2;0;2;0;1;1;3;1;4;0;2;2;3;1;4;2;1;3;10;16;26;18;6;24;2;2;4;3;4;7;1;0;1;0;0;0;3/11 (27%);1/6 (17%);4/17 (24%);2/11 (18%);4/20 (20%);6/31 (19%);2/6 (33%);3/4 (75%);5/10 (50%);5/7 (71%);13/14 (93%);18/21 (86%);21;24;45;23;33;56;13;18;2;2;4;1;2;3;;;;;;;4;2;6;4;5;9;8/19 (42%);8/15 (53%);16/34 (47%);15/24 (63%);19/27 (70%);34/51 (67%);0;1;1;0;1;1;250;144;394;251;241;492;;;96;;;107;;;;;;;6;5;11;2;6;8;3;2;5;1;2;3;2;3;5;2;3;5;2;1;3;3;0;3;6;3;9;8;5;13;8;6;14;5;6;11;1;2;3;1;3;4;3.0;2019-03-17;2.0;29.0;19.0;12.0;10.0;3.0;16.0;12.0;-23.0;-6.0;11.0;-4.0;34.0;17.0;4.0;-25.0;-18.0;34.0;23.0;11.0;6.0;-32.0;-11.0;-21.0;-67.0;-57.0;-29.0;-8.0;-1.0;-9.0;-10.0;7.0;11.0;-61.0;-15.0;-9.0;-55.0;-35.0;-36.0;-2.0;30.0;16.0;-4.0;-41.0;-26.0;-35.0;-19.0;-58.0;-88.0;-48.0;-39.0;-20.0;34.0;21.0;75.0;55.0;-26.0;54.0;48.0;27.0;-21.0;-9.0;-17.0;-23.0;-12.0;-50.0;-24.0;-6.0;-6.0;48.0;66.0;46.0;28.0;15.0;5.0;29.0;19.0;16.0;33.0;-14.0;-2.0;-11.0;-7.0;11.0;-20.0;34.0;19.0;14.0;8.0;49.0;15.0;31.0;2.0;17:30:00;-1.0;INT;MIL
CHV X CAG 29-03-2019;153 (73%);203 (76%);356 (75%);165 (75%);176 (77%);341 (76%);14;15;29;17;14;31;49%;53%;51%;51%;47%;49%;1;1;2;1;0;1;2;1;3;1;0;1;0;1;1;1;2;3;14;11;25;5;4;9;2;3;5;4;1;5;2;0;2;0;0;0;4/12 (33%);0/2 (0%);4/14 (29%);3/15 (20%);7/13 (54%);10/28 (36%);2/8 (25%);5/7 (71%);7/15 (47%);2/5 (40%);2/5 (40%);4/10 (40%);25;34;59;34;27;61;14;12;3;3;6;0;0;0;0;0;0;1;0;1;9;3;12;7;10;17;26/54 (48%);17/39 (44%);43/93 (46%);19/35 (54%);19/36 (53%);38/71 (54%);1;0;1;2;1;3;209;268;477;219;228;447;;;167;;;164;0;0;0;0;1;1;5;2;7;3;6;9;2;3;5;1;1;2;3;0;3;3;3;6;0;2;2;2;0;2;5;10;15;11;5;16;5;4;9;5;6;11;0;3;3;1;5;6;3.0;2019-03-29;-10.0;32.0;31.0;20.0;10.0;8.0;9.0;3.0;-81.0;-44.0;-24.0;-21.0;-7.0;-6.0;-20.0;-8.0;-3.0;3.0;30.0;18.0;43.0;26.0;-17.0;13.0;4.0;-3.0;-60.0;-31.0;-25.0;-19.0;-7.0;30.0;69.0;28.0;31.0;15.0;-10.0;-54.0;-83.0;-51.0;;-7.0;-8.0;-13.0;-5.0;36.0;-4.0;3.0;-11.0;-7.0;-2.0;59.0;34.0;26.0;10.0;12.0;19.0;33.0;24.0;15.0;62.0;48.0;24.0;12.0;2.0;-11.0;-23.0;21.0;-12.0;-28.0;-15.0;-27.0;-13.0;-7.0;-1.0;8.0;3.0;-3.0;68.0;29.0;12.0;-37.0;-20.0;-15.0;-4.0;-10.0;-4.0;10.0;-12.0;54.0;13.0;8.0;0.0;17:30:00;-1.0;CAG;CHV
UDI X GEN 30-03-2019;171 (78%);206 (83%);377 (81%);106 (68%);121 (76%);227 (72%);5;8;13;13;10;23;60%;63%;62%;40%;37%;38%;0;4;4;0;3;3;0;4;4;1;3;4;1;0;1;0;0;0;7;4;11;16;18;34;3;2;5;0;3;3;0;0;0;2;1;3;1/17 (6%);8/19 (42%);9/36 (25%);1/4 (25%);0/3 (0%);1/7 (14%);3/5 (60%);7/12 (58%);10/17 (59%);5/6 (83%);5/10 (50%);10/16 (63%);21;27;48;35;32;67;17;11;1;2;3;2;4;6;0;1;1;0;0;0;0;1;1;7;3;10;10/29 (34%);14/24 (58%);24/53 (45%);18/36 (50%);14/29 (48%);32/65 (49%);1;1;2;1;1;2;218;248;466;155;159;314;;;154;;;134;;;;;;;3;7;10;3;5;8;4;10;14;2;5;7;2;4;6;2;3;5;4;7;11;1;3;4;7;7;14;8;11;19;7;14;21;4;8;12;2;2;4;3;0;3;0.0;2019-03-30;-27.0;-32.0;-35.0;-20.0;-44.0;-30.0;-4.0;-2.0;-24.0;-77.0;-49.0;-13.0;-54.0;-56.0;-34.0;-22.0;-21.0;-21.0;-16.0;-11.0;-6.0;49.0;-4.0;31.0;20.0;69.0;34.0;12.0;20.0;8.0;-50.0;-32.0;-23.0;-3.0;-22.0;-16.0;-27.0;-9.0;-11.0;-10.0;-15.0;-22.0;-14.0;-30.0;-24.0;53.0;-20.0;-18.0;-18.0;-33.0;-65.0;-65.0;-39.0;-27.0;32.0;-25.0;5.0;-36.0;-27.0;53.0;15.0;-32.0;-12.0;22.0;-21.0;-34.0;-9.0;8.0;-1.0;5.0;6.0;-23.0;-34.0;-28.0;-35.0;-21.0;-22.0;-26.0;-8.0;-15.0;-17.0;-18.0;23.0;6.0;-7.0;-14.0;-23.0;-39.0;-100.0;-9.0;-73.0;-9.0;2.0;12:00:00;1.0;GEN;UDI
JUV X EMP 30-03-2019;264 (87%);208 (85%);472 (86%);198 (86%);161 (88%);359 (87%);3;0;3;3;10;13;58%;57%;57%;42%;43%;43%;0;0;0;1;1;2;0;0;0;1;1;2;2;2;4;1;1;2;5;7;12;6;6;12;2;2;4;1;4;5;;;;;;;1/13 (8%);1/6 (17%);2/19 (11%);4/11 (36%);5/13 (38%);9/24 (38%);3/5 (60%);1/8 (13%);4/13 (31%);2/4 (50%);1/8 (13%);3/12 (25%);17;26;43;17;27;44;11;16;1;1;2;0;0;0;0;0;0;0;1;1;5;2;7;6;5;11;19/31 (61%);15/31 (48%);34/62 (55%);13/20 (65%);14/22 (64%);27/42 (64%);0;0;0;1;1;2;304;245;549;229;184;413;;;121;;;106;;;;;;;2;1;3;2;6;8;4;0;4;1;9;10;0;0;0;1;2;3;4;1;5;1;6;7;4;16;20;7;11;18;6;2;8;3;12;15;;;;;;;0.0;2019-03-30;11.0;6.0;-22.0;-12.0;-4.0;4.0;-16.0;11.0;-7.0;-9.0;-70.0;6.0;-37.0;-25.0;-8.0;-6.0;-23.0;-15.0;-11.0;-9.0;-7.0;-6.0;3.0;-1.0;10.0;30.0;41.0;4.0;-10.0;-13.0;-16.0;-3.0;2.0;4.0;-4.0;-4.0;-7.0;-11.0;-19.0;-4.0;4.0;-7.0;-8.0;14.0;51.0;2.0;33.0;44.0;33.0;25.0;27.0;31.0;41.0;-27.0;-5.0;-30.0;7.0;-3.0;-5.0;14.0;46.0;22.0;51.0;54.0;39.0;13.0;-11.0;17.0;6.0;49.0;25.0;72.0;40.0;20.0;5.0;21.0;6.0;42.0;13.0;22.0;35.0;17.0;41.0;38.0;24.0;6.0;-11.0;-23.0;-5.0;8.0;16.0;-25.0;1.0;15:00:00;1.0;EMP;JUV
SAM X MIL 30-03-2019;227 (87%);235 (85%);462 (86%);221 (87%);168 (78%);389 (83%);2;5;7;3;4;7;52%;57%;55%;48%;43%;45%;1;1;2;2;3;5;1;1;2;3;3;6;1;1;2;1;3;4;6;12;18;10;9;19;7;3;10;3;2;5;;;;;;;4/13 (31%);5/12 (42%);9/25 (36%);2/8 (25%);1/7 (14%);3/15 (20%);4/14 (29%);3/10 (30%);7/24 (29%);5/10 (50%);6/11 (55%);11/21 (52%);17;28;45;28;29;57;10;14;3;3;6;2;3;5;0;0;0;0;1;1;6;7;13;4;5;9;19/27 (70%);20/29 (69%);39/56 (70%);17/24 (71%);13/32 (41%);30/56 (54%);1;2;3;1;2;3;262;276;538;255;215;470;;;148;;;137;;;;;;;3;4;7;4;6;10;0;2;2;1;4;5;2;3;5;4;3;7;0;2;2;2;4;6;7;11;18;17;14;31;3;6;9;6;10;16;2;2;4;1;1;2;0.0;2019-03-30;-8.0;5.0;4.0;16.0;-26.0;-11.0;-4.0;4.0;37.0;28.0;85.0;51.0;63.0;39.0;30.0;18.0;-6.0;-22.0;-58.0;-35.0;-11.0;-6.0;23.0;39.0;-34.0;-8.0;-9.0;-43.0;-48.0;-21.0;22.0;12.0;11.0;8.0;23.0;34.0;20.0;14.0;1.0;2.0;-66.0;-88.0;-27.0;-6.0;-2.0;13.0;2.0;15.0;43.0;-27.0;-19.0;18.0;17.0;33.0;69.0;44.0;21.0;8.0;2.0;-3.0;-6.0;-29.0;-9.0;-3.0;4.0;25.0;3.0;9.0;-5.0;-40.0;-31.0;-8.0;-5.0;-10.0;19.0;12.0;12.0;-8.0;8.0;-9.0;31.0;-31.0;-25.0;-32.0;-15.0;-24.0;-39.0;-23.0;-11.0;7.0;17.0;-30.0;1.0;17:30:00;1.0;MIL;SAM
PRM X ATT 31-03-2019;311 (89%);244 (86%);555 (88%);111 (73%);99 (70%);210 (71%);9;4;13;9;5;14;70%;67%;69%;30%;33%;31%;2;3;5;1;0;1;3;5;8;2;0;2;1;1;2;0;2;2;4;4;8;16;8;24;4;2;6;2;2;4;0;2;2;2;1;3;4/15 (27%);4/10 (40%);8/25 (32%);0/3 (0%);0/5 (0%);0/8 (0%);3/7 (43%);4/7 (57%);7/14 (50%);5/9 (56%);2/5 (40%);7/14 (50%);27;25;52;27;22;49;11;13;3;0;3;4;1;5;0;1;1;0;0;0;4;4;8;6;6;12;9/24 (38%);18/30 (60%);27/54 (50%);13/28 (46%);18/37 (49%);31/65 (48%);0;1;1;0;1;1;348;284;632;152;142;294;;;134;;;132;;;;;;;9;7;16;2;2;4;5;4;9;1;2;3;5;4;9;4;0;4;2;2;4;3;2;5;11;8;19;10;8;18;11;9;20;5;4;9;0;1;1;0;1;1;3.0;2019-03-31;62.0;9.0;-43.0;-55.0;-44.0;-26.0;-6.0;-16.0;-13.0;-27.0;-45.0;63.0;-32.0;-64.0;-42.0;-28.0;-19.0;-65.0;-39.0;-25.0;-29.0;-20.0;33.0;-83.0;-53.0;-40.0;-33.0;-14.0;-5.0;-4.0;21.0;11.0;-15.0;15.0;-26.0;48.0;16.0;4.0;-61.0;-42.0;-34.0;-19.0;-13.0;-10.0;-29.0;4.0;-14.0;-6.0;-14.0;-11.0;-23.0;-11.0;-19.0;-71.0;-51.0;-48.0;-32.0;-56.0;-22.0;-7.0;15.0;5.0;-17.0;-14.0;-11.0;-26.0;-43.0;-25.0;-30.0;-28.0;-32.0;-55.0;-15.0;-42.0;-59.0;-43.0;-40.0;-34.0;-19.0;-23.0;-10.0;-14.0;-18.0;-55.0;-34.0;-20.0;-12.0;-8.0;-1.0;32.0;-2.0;-53.0;1.0;08:30:00;-1.0;ATT;PRM
FIO X TOR 31-03-2019;154 (70%);122 (72%);276 (71%);102 (68%);104 (75%);206 (72%);10;16;26;11;8;19;60%;54%;57%;40%;46%;43%;0;0;0;1;1;2;0;0;0;2;1;3;0;3;3;2;4;6;7;16;23;15;15;30;3;2;5;2;5;7;0;0;0;0;2;2;3/10 (30%);0/7 (0%);3/17 (18%);1/6 (17%);1/14 (7%);2/20 (10%);6/8 (75%);2/6 (33%);8/14 (57%);3/5 (60%);4/7 (57%);7/12 (58%);32;38;70;27;30;57;7;16;6;1;7;0;2;2;;;;;;;2;3;5;5;3;8;11/45 (24%);24/41 (59%);35/86 (41%);4/29 (14%);10/22 (45%);14/51 (27%);0;0;0;1;0;1;220;169;389;149;138;287;;;178;;;152;;;;;;;2;2;4;9;9;18;3;1;4;2;7;9;1;2;3;7;1;8;2;4;6;2;3;5;8;12;20;10;14;24;4;6;10;11;12;23;1;1;2;0;0;0;1.0;2019-03-31;0.0;7.0;2.0;21.0;-47.0;-26.0;-17.0;-4.0;-4.0;-14.0;-27.0;5.0;25.0;-32.0;-24.0;-1.0;-25.0;-20.0;-63.0;-40.0;-27.0;-6.0;33.0;-9.0;-7.0;-9.0;-27.0;24.0;-53.0;-28.0;-15.0;15.0;5.0;32.0;26.0;76.0;60.0;35.0;20.0;19.0;27.0;19.0;14.0;-15.0;36.0;76.0;52.0;37.0;56.0;32.0;12.0;1.0;-14.0;24.0;14.0;5.0;46.0;20.0;9.0;-18.0;-12.0;-15.0;-9.0;-51.0;-35.0;-22.0;-42.0;27.0;-18.0;-26.0;-12.0;-26.0;44.0;12.0;5.0;-6.0;4.0;23.0;76.0;14.0;5.0;-4.0;-4.0;-19.0;-13.0;-3.0;26.0;18.0;36.0;38.0;-25.0;32.0;1.0;11:00:00;0.0;TOR;FIO
FRO X SPA 31-03-2019;183 (80%);88 (61%);271 (73%);175 (79%);169 (77%);344 (78%);12;11;23;10;17;27;50%;38%;45%;50%;62%;55%;0;0;0;1;0;1;0;0;0;1;0;1;0;1;1;3;3;6;11;20;31;6;1;7;1;2;3;5;3;8;;;;;;;1/9 (11%);2/3 (67%);3/12 (25%);2/17 (12%);6/19 (32%);8/36 (22%);4/12 (33%);2/7 (29%);6/19 (32%);4/8 (50%);1/8 (13%);5/16 (31%);31;31;62;30;42;72;15;19;3;3;6;0;2;2;0;0;0;1;1;2;4;5;9;6;7;13;21/36 (58%);11/37 (30%);32/73 (44%);12/32 (38%);15/30 (50%);27/62 (44%);;;;;;;229;144;373;221;219;440;;;166;;;156;;;;;;;1;1;2;4;8;12;1;0;1;7;6;13;1;2;3;3;3;6;1;2;3;9;4;13;7;9;16;13;15;28;2;3;5;13;12;25;0;3;3;1;2;3;1.0;2019-03-31;17.0;-9.0;17.0;28.0;-24.0;-60.0;-33.0;-18.0;-10.0;-1.0;7.0;28.0;7.0;-9.0;-8.0;-10.0;-11.0;21.0;46.0;63.0;40.0;25.0;14.0;43.0;51.0;28.0;18.0;18.0;11.0;20.0;42.0;41.0;28.0;15.0;43.0;39.0;-26.0;5.0;28.0;11.0;40.0;30.0;58.0;41.0;28.0;38.0;73.0;69.0;42.0;27.0;22.0;68.0;5.0;6.0;22.0;13.0;20.0;15.0;27.0;16.0;17.0;18.0;41.0;50.0;71.0;39.0;30.0;5.0;-46.0;-21.0;-18.0;12.0;2.0;17.0;18.0;31.0;22.0;15.0;-19.0;16.0;13.0;13.0;-26.0;-4.0;63.0;37.0;23.0;27.0;17.0;-14.0;4.0;4.0;0.0;11:00:00;-1.0;SPA;FRO
ROM X NAP 31-03-2019;329 (91%);230 (89%);559 (90%);161 (80%);150 (82%);311 (81%);3;3;6;2;11;13;64%;58%;61%;36%;42%;39%;1;1;2;1;1;2;1;3;4;2;1;3;5;2;7;1;3;4;4;17;21;7;6;13;2;5;7;1;3;4;0;2;2;0;0;0;1/9 (11%);2/5 (40%);3/14 (21%);3/7 (43%);1/12 (8%);4/19 (21%);6/9 (67%);6/8 (75%);12/17 (71%);4/5 (80%);6/6 (100%);10/11 (91%);23;16;39;18;35;53;13;14;0;2;2;3;3;6;0;0;0;0;1;1;5;3;8;0;4;4;12/24 (50%);13/28 (46%);25/52 (48%);12/25 (48%);14/22 (64%);26/47 (55%);2;0;2;0;0;0;360;259;619;201;184;385;;;103;;;114;;;;;;;6;6;12;3;2;5;2;1;3;2;5;7;4;6;10;1;2;3;5;3;8;1;8;9;6;3;9;7;11;18;11;9;20;4;10;14;2;0;2;3;1;4;4.0;2019-03-31;10.0;3.0;6.0;-9.0;-1.0;-6.0;-26.0;-20.0;-21.0;-8.0;34.0;-10.0;25.0;8.0;-7.0;-8.0;-12.0;-36.0;-44.0;-30.0;-23.0;-6.0;-61.0;-7.0;-8.0;-21.0;-51.0;-1.0;-26.0;-20.0;-17.0;-17.0;-20.0;-29.0;32.0;20.0;7.0;-10.0;8.0;-27.0;23.0;25.0;13.0;7.0;3.0;-20.0;19.0;-56.0;-37.0;-73.0;-25.0;-69.0;-37.0;-22.0;-5.0;-5.0;-27.0;2.0;6.0;41.0;21.0;43.0;22.0;31.0;-17.0;-6.0;-63.0;-16.0;-44.0;37.0;4.0;30.0;71.0;45.0;38.0;8.0;-6.0;-17.0;9.0;-38.0;-51.0;-82.0;-72.0;-50.0;-36.0;-27.0;-21.0;-19.0;14.0;6.0;17.0;52.0;1.0;11:00:00;-1.0;NAP;ROM
BGN X SAS 31-03-2019;133 (76%);189 (79%);322 (78%);137 (78%);84 (69%);221 (74%);7;9;16;6;7;13;49%;66%;58%;51%;34%;42%;0;0;0;0;1;1;0;1;1;0;3;3;1;4;5;0;1;1;13;10;23;5;12;17;2;2;4;6;3;9;;;;;;;2/5 (40%);1/9 (11%);3/14 (21%);1/11 (9%);3/10 (30%);4/21 (19%);4/8 (50%);4/9 (44%);8/17 (47%);5/10 (50%);7/11 (64%);12/21 (57%);28;30;58;27;29;56;18;17;5;1;6;2;0;2;;;;;;;9;5;14;2;7;9;9/22 (41%);10/20 (50%);19/42 (45%);11/24 (46%);8/21 (38%);19/45 (42%);2;0;2;4;2;6;175;238;413;176;122;298;;;137;;;147;;;;;;;2;3;5;4;4;8;0;2;2;2;2;4;2;1;3;5;3;8;1;4;5;3;2;5;11;7;18;7;8;15;3;7;10;7;6;13;1;2;3;1;1;2;1.0;2019-03-31;13.0;6.0;-4.0;2.0;4.0;5.0;-24.0;15.0;26.0;27.0;50.0;6.0;51.0;41.0;30.0;19.0;4.0;6.0;7.0;27.0;19.0;27.0;-8.0;48.0;23.0;7.0;2.0;-6.0;-32.0;-20.0;-13.0;-10.0;-9.0;-28.0;26.0;17.0;37.0;38.0;94.0;62.0;-34.0;-23.0;38.0;-22.0;-11.0;-39.0;-9.0;-2.0;25.0;11.0;-10.0;4.0;4.0;66.0;66.0;44.0;-6.0;27.0;17.0;-6.0;-4.0;-1.0;-4.0;12.0;5.0;58.0;33.0;-1.0;18.0;9.0;5.0;11.0;-14.0;-10.0;-21.0;-16.0;-10.0;7.0;-3.0;39.0;13.0;2.0;-63.0;-56.0;-40.0;-30.0;-36.0;-28.0;-33.0;-2.0;-24.0;39.0;2.0;14:00:00;1.0;SAS;BGN
INT X LAZ 31-03-2019;163 (82%);105 (72%);268 (77%);265 (88%);282 (87%);547 (88%);7;12;19;2;5;7;40%;30%;35%;60%;70%;65%;1;1;2;1;0;1;2;1;3;1;0;1;0;0;0;3;3;6;16;37;53;3;3;6;2;1;3;4;8;12;0;0;0;2;2;4;3/6 (50%);0/4 (0%);3/10 (30%);1/13 (8%);6/32 (19%);7/45 (16%);3/7 (43%);4/9 (44%);7/16 (44%);3/5 (60%);9/12 (75%);12/17 (71%);18;28;46;21;26;47;14;11;3;4;7;2;2;4;;;;;;;11;8;19;3;7;10;14/24 (58%);10/29 (34%);24/53 (45%);22/28 (79%);22/26 (85%);44/54 (81%);0;1;1;0;1;1;200;146;346;301;323;624;;;113;;;143;;;;;;;2;3;5;5;6;11;0;1;1;1;4;5;3;2;5;3;4;7;1;0;1;2;5;7;5;8;13;7;8;15;3;3;6;7;11;18;;;;;;;1.0;2019-03-31;-4.0;71.0;40.0;25.0;-67.0;-29.0;-15.0;-3.0;6.0;14.0;30.0;10.0;31.0;20.0;35.0;17.0;16.0;35.0;26.0;17.0;12.0;5.0;-7.0;5.0;11.0;11.0;10.0;11.0;36.0;25.0;61.0;41.0;33.0;-9.0;19.0;3.0;-65.0;-24.0;61.0;55.0;-10.0;12.0;53.0;58.0;38.0;-6.0;27.0;52.0;31.0;41.0;28.0;32.0;13.0;11.0;10.0;30.0;18.0;41.0;27.0;-34.0;-21.0;-7.0;13.0;55.0;52.0;37.0;60.0;7.0;39.0;44.0;29.0;59.0;48.0;33.0;22.0;17.0;55.0;63.0;32.0;60.0;19.0;10.0;29.0;55.0;67.0;81.0;56.0;56.0;34.0;45.0;32.0;-2.0;0.0;16:30:00;-1.0;LAZ;INT
MIL X UDI 02-04-2019;127 (73%);155 (78%);282 (76%);197 (83%);205 (84%);402 (83%);9;10;19;12;8;20;43%;43%;43%;57%;57%;57%;0;2;2;1;1;2;0;3;3;2;1;3;1;0;1;1;6;7;6;27;33;9;5;14;2;3;5;2;5;7;0;2;2;0;0;0;1/6 (17%);1/3 (33%);2/9 (22%);4/10 (40%);4/25 (16%);8/35 (23%);3/7 (43%);10/14 (71%);13/21 (62%);4/6 (67%);1/2 (50%);5/8 (63%);30;31;61;35;33;68;12;14;3;2;5;1;0;1;;;;;;;3;4;7;4;6;10;15/33 (45%);18/31 (58%);33/64 (52%);15/28 (54%);20/29 (69%);35/57 (61%);;;;;;;175;198;373;238;245;483;;;153;;;148;;;;;;;0;4;4;7;5;12;0;4;4;4;1;5;1;1;2;4;2;6;2;1;3;2;4;6;12;4;16;13;18;31;2;5;7;9;9;18;;;;;;;1.0;2019-04-02;12.0;-11.0;-7.0;7.0;11.0;56.0;56.0;34.0;20.0;5.0;-2.0;14.0;-3.0;6.0;28.0;30.0;41.0;55.0;29.0;24.0;19.0;17.0;17.0;13.0;35.0;4.0;6.0;16.0;13.0;8.0;11.0;8.0;6.0;3.0;7.0;6.0;4.0;-4.0;-1.0;97.0;9.0;5.0;8.0;4.0;7.0;-15.0;3.0;1.0;12.0;5.0;1.0;2.0;-43.0;-28.0;-13.0;-3.0;-10.0;-30.0;-10.0;-2.0;5.0;4.0;-27.0;-21.0;-15.0;-10.0;7.0;-29.0;-10.0;-1.0;-14.0;-5.0;-38.0;-7.0;8.0;25.0;19.0;15.0;-45.0;19.0;29.0;32.0;46.0;34.0;40.0;65.0;68.0;59.0;41.0;-18.0;23.0;18.0;1.0;15:00:00;0.0;UDI;MIL
