game;addedTime;confirmed;id;incidentClass;incidentType;isHome;player;time
LEI X NOR 2019-12-14;;True;1329;cardUpgrade;varDecision;False;{'name': 'Todd Cantwell', 'slug': 'todd-cantwell', 'shortName': 'T. Cantwell', 'position': 'M', 'userCount': 1938, 'id': 907070};33
LIV X WAT 2019-12-14;1.0;True;1327;goalAwarded;varDecision;True;{'name': 'Mohamed Salah', 'slug': 'mohamed-salah', 'shortName': 'M. Salah', 'position': 'F', 'userCount': 123627, 'id': 159665};90
LIV X WAT 2019-12-14;;False;1326;goalAwarded;varDecision;True;{'name': 'Sadio Mané', 'slug': 'sadio-mane', 'shortName': 'S. Mané', 'position': 'F', 'userCount': 71444, 'id': 217704};51
MUN X EVE 2019-12-15;;True;1353;goalAwarded;varDecision;True;{'name': 'Mason Greenwood', 'slug': 'mason-greenwood', 'shortName': 'M. Greenwood', 'position': 'F', 'userCount': 7607, 'id': 942116};78
MUN X EVE 2019-12-15;;True;2008;goalAwarded;varDecision;True;{'name': 'Victor Lindelöf', 'slug': 'victor-lindelof', 'shortName': 'V. Lindelöf', 'position': 'D', 'userCount': 4336, 'id': 143334};37
SHE X ASV 2019-12-14;;False;1333;penaltyAwarded;varDecision;False;{'name': 'Jack Grealish', 'slug': 'jack-grealish', 'shortName': 'J. Grealish', 'position': 'M', 'userCount': 5048, 'id': 189061};79
SHE X ASV 2019-12-14;;False;1331;penaltyNotAwarded;varDecision;False;{'name': 'Matt Targett', 'slug': 'matt-targett', 'shortName': 'M. Targett', 'position': 'D', 'userCount': 345, 'id': 368134};76
SHE X ASV 2019-12-14;;True;1328;cardUpgrade;varDecision;True;{'name': 'John Egan', 'slug': 'john-egan', 'shortName': 'J. Egan', 'position': 'D', 'userCount': 303, 'id': 100578};23
SOU X WES 2019-12-14;;False;1342;goalAwarded;varDecision;False;{'name': 'Michail Antonio', 'slug': 'michail-antonio', 'shortName': 'M. Antonio', 'position': 'M', 'userCount': 494, 'id': 47772};53
SOU X WES 2019-12-14;;True;1337;penaltyNotAwarded;varDecision;False;{'name': 'Sébastien Haller', 'slug': 'sebastien-haller', 'shortName': 'S. Haller', 'position': 'F', 'userCount': 3196, 'id': 149731};26
WOL X TOT 2019-12-15;;True;1352;cardUpgrade;varDecision;True;{'name': 'Romain Saïss', 'slug': 'romain-saiss', 'shortName': 'R. Saiss', 'position': 'D', 'userCount': 2527, 'id': 187729};75
WOL X TOT 2019-12-15;;True;1351;penaltyNotAwarded;varDecision;False;{'name': 'Harry Kane', 'slug': 'harry-kane', 'shortName': 'H. Kane', 'position': 'F', 'userCount': 48930, 'id': 108579};72
ASV X SOU 2019-12-21;;True;1383;penaltyNotAwarded;varDecision;True;{'name': 'Wesley', 'slug': 'wesley', 'shortName': 'Wesley', 'position': 'F', 'userCount': 1662, 'id': 798314};56
BOU X BUR 2019-12-21;;True;1386;goalAwarded;varDecision;False;{'name': 'Jay Rodriguez', 'slug': 'jay-rodriguez', 'shortName': 'J. Rodriguez', 'position': 'F', 'userCount': 342, 'id': 26989};90
BOU X BUR 2019-12-21;;True;1384;cardUpgrade;varDecision;True;{'name': 'Philip Billing', 'slug': 'philip-billing', 'shortName': 'P. Billing', 'position': 'M', 'userCount': 596, 'id': 548660};68
BHA X SHE 2019-12-21;;False;1382;goalAwarded;varDecision;False;"{'name': ""Jack O'Connell"", 'slug': 'jack-oconnell', 'shortName': ""J. O'Connell"", 'position': 'D', 'userCount': 252, 'id': 282649}";55
BHA X SHE 2019-12-21;;False;1379;goalAwarded;varDecision;False;{'name': 'John Egan', 'slug': 'john-egan', 'shortName': 'J. Egan', 'position': 'D', 'userCount': 303, 'id': 100578};9
EVE X ARS 2019-12-21;;True;1378;penaltyNotAwarded;varDecision;True;{'name': 'Dominic Calvert-Lewin', 'slug': 'dominic-calvert-lewin', 'shortName': 'D. Calvert-Lewin', 'position': 'F', 'userCount': 2501, 'id': 372344};68
MCI X LEI 2019-12-21;;True;1387;penaltyAwarded;varDecision;True;{'name': 'Raheem Sterling', 'slug': 'raheem-sterling', 'shortName': 'R. Sterling', 'position': 'F', 'userCount': 22277, 'id': 138534};42
TOT X CHE 2019-12-22;;True;1405;penaltyNotAwarded;varDecision;True;{'name': 'Dele Alli', 'slug': 'dele-alli', 'shortName': 'D. Alli', 'position': 'M', 'userCount': 11085, 'id': 198028};86
TOT X CHE 2019-12-22;;False;1404;cardUpgrade;varDecision;True;{'name': 'Heung-Min Son', 'slug': 'heung-min-son', 'shortName': 'H. M. Son', 'position': 'F', 'userCount': 21416, 'id': 111505};61
TOT X CHE 2019-12-22;2.0;False;1402;penaltyNotAwarded;varDecision;False;{'name': 'Marcos Alonso', 'slug': 'marcos-alonso', 'shortName': 'M. Alonso', 'position': 'D', 'userCount': 4965, 'id': 69408};45
WAT X MUN 2019-12-22;;True;1399;penaltyAwarded;varDecision;True;{'name': 'Ismaila Sarr', 'slug': 'ismaila-sarr', 'shortName': 'I. Sarr', 'position': 'M', 'userCount': 5375, 'id': 845286};53
ASV X NOR 2019-12-26;;True;1409;penaltyNotAwarded;varDecision;False;{'name': 'Teemu Pukki', 'slug': 'teemu-pukki', 'shortName': 'T. Pukki', 'position': 'F', 'userCount': 5941, 'id': 15242};16
BOU X ARS 2019-12-26;;True;1411;goalNotAwarded;varDecision;True;{'name': 'Callum Wilson', 'slug': 'callum-wilson', 'shortName': 'C. Wilson', 'position': 'F', 'userCount': 1863, 'id': 113956};81
SHE X WAT 2019-12-26;;True;1410;goalNotAwarded;varDecision;True;{'name': 'Chris Basham', 'slug': 'chris-basham', 'shortName': 'C. Basham', 'position': 'D', 'userCount': 193, 'id': 33854};19
TOT X BHA 2019-12-26;;False;1408;goalAwarded;varDecision;True;{'name': 'Harry Kane', 'slug': 'harry-kane', 'shortName': 'H. Kane', 'position': 'F', 'userCount': 48930, 'id': 108579};25
WOL X MCI 2019-12-27;;True;1420;penaltyNotAwarded;varDecision;True;{'name': 'Jonny Castro', 'slug': 'jonny-castro', 'shortName': 'J. Castro', 'position': 'M', 'userCount': 463, 'id': 235648};52
WOL X MCI 2019-12-27;;True;1419;penaltyAwarded;varDecision;False;{'name': 'Raheem Sterling', 'slug': 'raheem-sterling', 'shortName': 'R. Sterling', 'position': 'F', 'userCount': 22277, 'id': 138534};24
WOL X MCI 2019-12-27;;False;1418;penaltyNotAwarded;varDecision;False;{'name': 'Riyad Mahrez', 'slug': 'riyad-mahrez', 'shortName': 'R. Mahrez', 'position': 'F', 'userCount': 33913, 'id': 158213};21
ARS X CHE 2019-12-29;;True;1439;goalAwarded;varDecision;False;{'name': 'Jorginho', 'slug': 'jorginho', 'shortName': 'Jorginho', 'position': 'M', 'userCount': 12363, 'id': 132874};84
BHA X BOU 2019-12-28;;True;1426;penaltyNotAwarded;varDecision;True;{'name': 'Yves Bissouma', 'slug': 'yves-bissouma', 'shortName': 'Y. Bissouma', 'position': 'M', 'userCount': 889, 'id': 844842};76
BHA X BOU 2019-12-28;;False;1424;goalAwarded;varDecision;True;{'name': 'Dan Burn', 'slug': 'dan-burn', 'shortName': 'D. Burn', 'position': 'D', 'userCount': 104, 'id': 99090};59
BHA X BOU 2019-12-28;;True;1423;cardUpgrade;varDecision;True;{'name': 'Dan Burn', 'slug': 'dan-burn', 'shortName': 'D. Burn', 'position': 'D', 'userCount': 104, 'id': 99090};49
LIV X WOL 2019-12-29;4.0;False;1441;goalAwarded;varDecision;False;{'name': 'Pedro Neto', 'slug': 'pedro-neto', 'shortName': 'P. Neto', 'position': 'F', 'userCount': 1306, 'id': 879349};45
LIV X WOL 2019-12-29;;False;1440;goalNotAwarded;varDecision;True;{'name': 'Sadio Mané', 'slug': 'sadio-mane', 'shortName': 'S. Mané', 'position': 'F', 'userCount': 71444, 'id': 217704};42
MCI X SHE 2019-12-29;;True;1443;goalAwarded;varDecision;True;{'name': 'Sergio Agüero', 'slug': 'sergio-aguero', 'shortName': 'S. Agüero', 'position': 'F', 'userCount': 55578, 'id': 17094};53
MCI X SHE 2019-12-29;;False;1442;goalAwarded;varDecision;False;{'name': 'Lys Mousset', 'slug': 'lys-mousset', 'shortName': 'L. Mousset', 'position': 'F', 'userCount': 786, 'id': 377108};29
NEW X EVE 2019-12-28;;True;1432;penaltyNotAwarded;varDecision;True;{'name': 'Fabian Schär', 'slug': 'fabian-schar', 'shortName': 'F. Schär', 'position': 'D', 'userCount': 666, 'id': 101882};71
NEW X EVE 2019-12-28;;True;1429;goalNotAwarded;varDecision;True;{'name': 'Andy Carroll', 'slug': 'andy-carroll', 'shortName': 'A. Carroll', 'position': 'F', 'userCount': 487, 'id': 18998};29
NOR X TOT 2019-12-28;;True;1437;penaltyAwarded;varDecision;False;{'name': 'Harry Kane', 'slug': 'harry-kane', 'shortName': 'H. Kane', 'position': 'F', 'userCount': 48930, 'id': 108579};82
NOR X TOT 2019-12-28;;False;1436;goalAwarded;varDecision;True;{'name': 'Teemu Pukki', 'slug': 'teemu-pukki', 'shortName': 'T. Pukki', 'position': 'F', 'userCount': 5941, 'id': 15242};34
SOU X CRY 2019-12-28;;False;1427;goalAwarded;varDecision;False;{'name': 'Wilfried Zaha', 'slug': 'wilfried-zaha', 'shortName': 'W. Zaha', 'position': 'M', 'userCount': 5962, 'id': 111850};16
WAT X ASV 2019-12-28;;True;1434;cardUpgrade;varDecision;True;{'name': 'Gerard Deulofeu', 'slug': 'gerard-deulofeu', 'shortName': 'G. Deulofeu', 'position': 'F', 'userCount': 3001, 'id': 96372};86
WAT X ASV 2019-12-28;;True;1445;goalAwarded;varDecision;True;{'name': 'Ismaila Sarr', 'slug': 'ismaila-sarr', 'shortName': 'I. Sarr', 'position': 'M', 'userCount': 5375, 'id': 845286};71
WAT X ASV 2019-12-28;;True;1431;penaltyAwarded;varDecision;True;{'name': 'Troy Deeney', 'slug': 'troy-deeney', 'shortName': 'T. Deeney', 'position': 'F', 'userCount': 958, 'id': 22109};64
WAT X ASV 2019-12-28;;True;1428;penaltyNotAwarded;varDecision;False;{'name': 'Wesley', 'slug': 'wesley', 'shortName': 'Wesley', 'position': 'F', 'userCount': 1662, 'id': 798314};28
WES X LEI 2019-12-28;;False;1435;penaltyAwarded;varDecision;False;{'name': 'Demarai Gray', 'slug': 'demarai-gray', 'shortName': 'D. Gray', 'position': 'M', 'userCount': 1077, 'id': 355152};12
BUR X ASV 2020-01-01;;False;1447;goalAwarded;varDecision;False;{'name': 'Jack Grealish', 'slug': 'jack-grealish', 'shortName': 'J. Grealish', 'position': 'M', 'userCount': 5048, 'id': 189061};13
MCI X EVE 2020-01-01;;True;1456;penaltyNotAwarded;varDecision;True;{'name': 'Riyad Mahrez', 'slug': 'riyad-mahrez', 'shortName': 'R. Mahrez', 'position': 'F', 'userCount': 33913, 'id': 158213};19
MCI X EVE 2020-01-01;;False;1455;goalAwarded;varDecision;True;{'name': 'Phil Foden', 'slug': 'foden-phil', 'shortName': 'P. Foden', 'position': 'M', 'userCount': 5423, 'id': 859765};13
NEW X LEI 2020-01-01;;True;1448;penaltyNotAwarded;varDecision;False;{'name': 'James Maddison', 'slug': 'james-maddison', 'shortName': 'J. Maddison', 'position': 'M', 'userCount': 6227, 'id': 356398};27
NOR X CRY 2020-01-01;;False;1461;goalNotAwarded;varDecision;False;{'name': 'Connor Wickham', 'slug': 'connor-wickham', 'shortName': 'C. Wickham', 'position': 'F', 'userCount': 111, 'id': 50485};86
NOR X CRY 2020-01-01;;True;1454;cardUpgrade;varDecision;False;{'name': 'James Tomkins', 'slug': 'james-tomkins', 'shortName': 'J. Tomkins', 'position': 'D', 'userCount': 198, 'id': 32124};10
SOU X TOT 2020-01-01;;True;1452;goalNotAwarded;varDecision;False;{'name': 'Harry Kane', 'slug': 'harry-kane', 'shortName': 'H. Kane', 'position': 'F', 'userCount': 48930, 'id': 108579};73
SOU X TOT 2020-01-01;;True;1450;penaltyNotAwarded;varDecision;True;{'name': 'Ryan Bertrand', 'slug': 'ryan-bertrand', 'shortName': 'R. Bertrand', 'position': 'D', 'userCount': 320, 'id': 20756};49
SOU X TOT 2020-01-01;;True;1449;penaltyNotAwarded;varDecision;False;{'name': 'Dele Alli', 'slug': 'dele-alli', 'shortName': 'D. Alli', 'position': 'M', 'userCount': 11085, 'id': 198028};39
WAT X WOL 2020-01-01;;False;1451;cardUpgrade;varDecision;True;{'name': 'Christian Kabasele', 'slug': 'christian-kabasele', 'shortName': 'C. Kabasele', 'position': 'D', 'userCount': 453, 'id': 58351};70
WES X BOU 2020-01-01;;False;1460;redCardGiven;varDecision;True;{'name': 'Aaron Cresswell', 'slug': 'aaron-cresswell', 'shortName': 'A. Cresswell', 'position': 'D', 'userCount': 348, 'id': 43443};75
WES X BOU 2020-01-01;;True;1459;goalAwarded;varDecision;True;{'name': 'Felipe Anderson', 'slug': 'felipe-anderson', 'shortName': 'F. Anderson', 'position': 'M', 'userCount': 3552, 'id': 152276};67
WES X BOU 2020-01-01;;True;1458;penaltyAwarded;varDecision;True;{'name': 'Mark Noble', 'slug': 'mark-noble', 'shortName': 'M. Noble', 'position': 'M', 'userCount': 457, 'id': 9741};34
WES X BOU 2020-01-01;;True;1457;penaltyNotAwarded;varDecision;False;{'name': 'Harry Wilson', 'slug': 'harry-wilson', 'shortName': 'H. Wilson', 'position': 'M', 'userCount': 2836, 'id': 355528};19
ASV X MCI 2020-01-12;;True;1526;penaltyAwarded;varDecision;True;{'name': 'Trezeguet', 'slug': 'trezeguet', 'shortName': 'Trezeguet', 'position': 'M', 'userCount': 9744, 'id': 295361};90
ASV X MCI 2020-01-12;;True;1525;goalAwarded;varDecision;False;{'name': 'Riyad Mahrez', 'slug': 'riyad-mahrez', 'shortName': 'R. Mahrez', 'position': 'F', 'userCount': 33913, 'id': 158213};19
CHE X BUR 2020-01-11;;True;1512;goalAwarded;varDecision;True;{'name': 'Callum Hudson-Odoi', 'slug': 'callum-hudson-odoi', 'shortName': 'C. Hudson-Odoi', 'position': 'F', 'userCount': 13834, 'id': 867442};51
CHE X BUR 2020-01-11;;True;1510;goalNotAwarded;varDecision;False;{'name': 'Jeff Hendrick', 'slug': 'jeff-hendrick', 'shortName': 'J. Hendrick', 'position': 'M', 'userCount': 199, 'id': 115441};19
CRY X ARS 2020-01-11;;False;1506;cardUpgrade;varDecision;False;{'name': 'Pierre-Emerick Aubameyang', 'slug': 'pierre-emerick-aubameyang', 'shortName': 'P. Aubameyang', 'position': 'F', 'userCount': 40686, 'id': 51498};65
EVE X BHA 2020-01-11;;False;1515;goalAwarded;varDecision;True;{'name': 'Dominic Calvert-Lewin', 'slug': 'dominic-calvert-lewin', 'shortName': 'D. Calvert-Lewin', 'position': 'F', 'userCount': 2501, 'id': 372344};78
EVE X BHA 2020-01-11;;True;1507;penaltyNotAwarded;varDecision;True;{'name': 'Theo Walcott', 'slug': 'theo-walcott', 'shortName': 'T. Walcott', 'position': 'M', 'userCount': 1633, 'id': 10501};5
LEI X SOU 2020-01-11;;False;1517;goalAwarded;varDecision;True;{'name': 'Jonny Evans', 'slug': 'jonny-evans', 'shortName': 'J. Evans', 'position': 'D', 'userCount': 722, 'id': 30144};90
LEI X SOU 2020-01-11;;True;1514;goalNotAwarded;varDecision;True;{'name': 'Kelechi Iheanacho', 'slug': 'kelechi-iheanacho', 'shortName': 'K. Iheanacho', 'position': 'F', 'userCount': 2768, 'id': 359642};67
LEI X SOU 2020-01-11;;False;1513;penaltyAwarded;varDecision;False;{'name': 'Shane Long', 'slug': 'shane-long', 'shortName': 'S. Long', 'position': 'F', 'userCount': 466, 'id': 10486};63
LEI X SOU 2020-01-11;;True;1511;goalNotAwarded;varDecision;True;{'name': 'Jamie Vardy', 'slug': 'jamie-vardy', 'shortName': 'J. Vardy', 'position': 'F', 'userCount': 16480, 'id': 173827};32
LEI X SOU 2020-01-11;;True;1509;goalAwarded;varDecision;True;{'name': 'Dennis Praet', 'slug': 'dennis-praet', 'shortName': 'D. Praet', 'position': 'M', 'userCount': 1418, 'id': 135647};15
MUN X NOR 2020-01-11;;True;1516;penaltyNotAwarded;varDecision;False;{'name': 'Todd Cantwell', 'slug': 'todd-cantwell', 'shortName': 'T. Cantwell', 'position': 'M', 'userCount': 1938, 'id': 907070};84
SHE X WES 2020-01-10;3.0;False;1500;goalAwarded;varDecision;False;{'name': 'Robert Snodgrass', 'slug': 'robert-snodgrass', 'shortName': 'R. Snodgrass', 'position': 'M', 'userCount': 550, 'id': 9127};90
TOT X LIV 2020-01-11;;True;1518;goalAwarded;varDecision;False;{'name': 'Roberto Firmino', 'slug': 'roberto-firmino', 'shortName': 'R. Firmino', 'position': 'F', 'userCount': 45472, 'id': 143697};38
WOL X NEW 2020-01-11;;True;1508;penaltyNotAwarded;varDecision;True;{'name': 'Pedro Neto', 'slug': 'pedro-neto', 'shortName': 'P. Neto', 'position': 'F', 'userCount': 1306, 'id': 879349};13
ARS X SHE 2020-01-18;;True;1574;penaltyNotAwarded;varDecision;True;{'name': 'Nicolas Pépé', 'slug': 'nicolas-pepe', 'shortName': 'N. Pépé', 'position': 'M', 'userCount': 17973, 'id': 593526};69
BHA X ASV 2020-01-18;6.0;True;1579;cardUpgrade;varDecision;True;{'name': 'Neal Maupay', 'slug': 'neal-maupay', 'shortName': 'N. Maupay', 'position': 'F', 'userCount': 1060, 'id': 268903};90
BHA X ASV 2020-01-18;;True;1570;penaltyNotAwarded;varDecision;True;{'name': 'Leandro Trossard', 'slug': 'leandro-trossard', 'shortName': 'L. Trossard', 'position': 'M', 'userCount': 1234, 'id': 135666};47
LIV X MUN 2020-01-19;;False;1600;goalAwarded;varDecision;True;{'name': 'Roberto Firmino', 'slug': 'roberto-firmino', 'shortName': 'R. Firmino', 'position': 'F', 'userCount': 45472, 'id': 143697};25
MCI X CRY 2020-01-18;;False;1575;penaltyAwarded;varDecision;True;{'name': 'João Cancelo', 'slug': 'joao-cancelo', 'shortName': 'J. Cancelo', 'position': 'D', 'userCount': 7136, 'id': 138892};72
MCI X CRY 2020-01-18;;True;1563;penaltyNotAwarded;varDecision;False;{'name': 'Wilfried Zaha', 'slug': 'wilfried-zaha', 'shortName': 'W. Zaha', 'position': 'M', 'userCount': 5962, 'id': 111850};17
NOR X BOU 2020-01-18;;False;1576;cardUpgrade;varDecision;True;{'name': 'Ben Godfrey', 'slug': 'ben-godfrey', 'shortName': 'B. Godfrey', 'position': 'D', 'userCount': 344, 'id': 754698};75
NOR X BOU 2020-01-18;;True;1567;penaltyAwarded;varDecision;True;{'name': 'Ondrej Duda', 'slug': 'ondrej-duda', 'shortName': 'O. Duda', 'position': 'M', 'userCount': 1089, 'id': 246319};31
SOU X WOL 2020-01-18;;True;1577;goalAwarded;varDecision;False;{'name': 'Raúl Jiménez', 'slug': 'raul-jimenez', 'shortName': 'R. Jiménez', 'position': 'F', 'userCount': 8421, 'id': 192442};77
SOU X WOL 2020-01-18;;False;1572;penaltyNotAwarded;varDecision;False;{'name': 'Jonny Castro', 'slug': 'jonny-castro', 'shortName': 'J. Castro', 'position': 'M', 'userCount': 463, 'id': 235648};63
SOU X WOL 2020-01-18;;True;1571;goalAwarded;varDecision;False;{'name': 'Pedro Neto', 'slug': 'pedro-neto', 'shortName': 'P. Neto', 'position': 'F', 'userCount': 1306, 'id': 879349};54
WAT X TOT 2020-01-18;;True;1559;penaltyAwarded;varDecision;True;{'name': 'Gerard Deulofeu', 'slug': 'gerard-deulofeu', 'shortName': 'G. Deulofeu', 'position': 'F', 'userCount': 3001, 'id': 96372};70
WAT X TOT 2020-01-18;;True;1558;penaltyNotAwarded;varDecision;False;{'name': 'Érik Lamela', 'slug': 'erik-lamela', 'shortName': 'É. Lamela', 'position': 'M', 'userCount': 2874, 'id': 122702};64
WAT X TOT 2020-01-18;;True;1557;cardUpgrade;varDecision;True;{'name': 'Abdoulaye Doucouré', 'slug': 'abdoulaye-doucoure', 'shortName': 'A. Doucouré', 'position': 'M', 'userCount': 886, 'id': 96535};60
WES X EVE 2020-01-18;;True;1578;cardUpgrade;varDecision;True;{'name': 'Albian Ajeti', 'slug': 'albian-ajeti', 'shortName': 'A. Ajeti', 'position': 'F', 'userCount': 510, 'id': 282247};90
BOU X BHA 2020-01-21;2.0;True;1615;penaltyNotAwarded;varDecision;False;{'name': 'Aaron Mooy', 'slug': 'aaron-mooy', 'shortName': 'A. Mooy', 'position': 'M', 'userCount': 617, 'id': 104813};90
BOU X BHA 2020-01-21;;True;1613;goalAwarded;varDecision;False;{'name': 'Aaron Mooy', 'slug': 'aaron-mooy', 'shortName': 'A. Mooy', 'position': 'M', 'userCount': 617, 'id': 104813};82
EVE X NEW 2020-01-21;;True;1614;cardUpgrade;varDecision;True;{'name': 'Dominic Calvert-Lewin', 'slug': 'dominic-calvert-lewin', 'shortName': 'D. Calvert-Lewin', 'position': 'F', 'userCount': 2501, 'id': 372344};85
LEI X WES 2020-01-22;;True;1617;penaltyAwarded;varDecision;False;{'name': 'Sébastien Haller', 'slug': 'sebastien-haller', 'shortName': 'S. Haller', 'position': 'F', 'userCount': 3196, 'id': 149731};49
WOL X LIV 2020-01-23;;True;1625;goalAwarded;varDecision;False;{'name': 'Jordan Henderson', 'slug': 'jordan-henderson', 'shortName': 'J. Henderson', 'position': 'M', 'userCount': 5308, 'id': 42694};8
MUN X BUR 2020-01-22;1.0;True;1621;goalNotAwarded;varDecision;True;{'name': 'Luke Shaw', 'slug': 'luke-shaw', 'shortName': 'L. Shaw', 'position': 'D', 'userCount': 3887, 'id': 190839};90
MUN X BUR 2020-01-22;;True;1619;cardUpgrade;varDecision;False;{'name': 'Charlie Taylor', 'slug': 'charlie-taylor', 'shortName': 'C. Taylor', 'position': 'D', 'userCount': 179, 'id': 166381};68
TOT X NOR 2020-01-22;;True;1618;penaltyAwarded;varDecision;False;{'name': 'Max Aarons', 'slug': 'max-aarons', 'shortName': 'M. Aarons', 'position': 'D', 'userCount': 947, 'id': 943645};69
TOT X NOR 2020-01-22;;True;1616;cardUpgrade;varDecision;False;{'name': 'Todd Cantwell', 'slug': 'todd-cantwell', 'shortName': 'T. Cantwell', 'position': 'M', 'userCount': 1938, 'id': 907070};48
BOU X ASV 2020-02-01;;True;1720;goalAwarded;varDecision;True;{'name': 'Nathan Aké', 'slug': 'nathan-ake', 'shortName': 'N. Aké', 'position': 'D', 'userCount': 1761, 'id': 149663};45
CRY X SHE 2020-02-01;;False;1725;redCardGiven;varDecision;True;{'name': 'Joel Ward', 'slug': 'joel-ward', 'shortName': 'J. Ward', 'position': 'D', 'userCount': 171, 'id': 39183};73
CRY X SHE 2020-02-01;;True;1715;cardUpgrade;varDecision;False;{'name': 'Billy Sharp', 'slug': 'billy-sharp', 'shortName': 'B. Sharp', 'position': 'F', 'userCount': 344, 'id': 20514};31
LEI X CHE 2020-02-01;;True;1709;penaltyNotAwarded;varDecision;False;{'name': 'Tammy Abraham', 'slug': 'tammy-abraham', 'shortName': 'T. Abraham', 'position': 'F', 'userCount': 22091, 'id': 610766};20
LIV X SOU 2020-02-01;;True;1722;goalNotAwarded;varDecision;True;{'name': 'Mohamed Salah', 'slug': 'mohamed-salah', 'shortName': 'M. Salah', 'position': 'F', 'userCount': 123627, 'id': 159665};55
LIV X SOU 2020-02-01;;True;1716;penaltyNotAwarded;varDecision;True;{'name': 'Jordan Henderson', 'slug': 'jordan-henderson', 'shortName': 'J. Henderson', 'position': 'M', 'userCount': 5308, 'id': 42694};31
TOT X MCI 2020-02-02;;True;1755;penaltyNotAwarded;varDecision;False;{'name': 'Raheem Sterling', 'slug': 'raheem-sterling', 'shortName': 'R. Sterling', 'position': 'F', 'userCount': 22277, 'id': 138534};41
TOT X MCI 2020-02-02;;False;1754;penaltyNotAwarded;varDecision;False;{'name': 'Sergio Agüero', 'slug': 'sergio-aguero', 'shortName': 'S. Agüero', 'position': 'F', 'userCount': 55578, 'id': 17094};39
TOT X MCI 2020-02-02;;True;1753;cardUpgrade;varDecision;False;{'name': 'Raheem Sterling', 'slug': 'raheem-sterling', 'shortName': 'R. Sterling', 'position': 'F', 'userCount': 22277, 'id': 138534};13
WAT X EVE 2020-02-01;;True;1723;cardUpgrade;varDecision;False;{'name': 'Fabian Delph', 'slug': 'fabian-delph', 'shortName': 'F. Delph', 'position': 'M', 'userCount': 988, 'id': 24048};59
WAT X EVE 2020-02-01;;True;1718;cardUpgrade;varDecision;True;{'name': 'Roberto Pereyra', 'slug': 'roberto-pereyra', 'shortName': 'R. Pereyra', 'position': 'M', 'userCount': 1420, 'id': 122701};40
WAT X EVE 2020-02-01;;True;1717;cardUpgrade;varDecision;False;{'name': 'Lucas Digne', 'slug': 'lucas-digne', 'shortName': 'L. Digne', 'position': 'D', 'userCount': 3750, 'id': 96538};36
WES X BHA 2020-02-01;;False;1726;goalNotAwarded;varDecision;False;{'name': 'Glenn Murray', 'slug': 'glenn-murray', 'shortName': 'G. Murray', 'position': 'F', 'userCount': 419, 'id': 20097};79
ASV X TOT 2020-02-16;;False;1905;penaltyNotAwarded;varDecision;False;{'name': 'Steven Bergwijn', 'slug': 'steven-bergwijn', 'shortName': 'S. Bergwijn', 'position': 'F', 'userCount': 4036, 'id': 361798};45
ASV X TOT 2020-02-16;;True;1903;penaltyNotAwarded;varDecision;False;{'name': 'Steven Bergwijn', 'slug': 'steven-bergwijn', 'shortName': 'S. Bergwijn', 'position': 'F', 'userCount': 4036, 'id': 361798};42
CHE X MUN 2020-02-17;;False;1918;goalAwarded;varDecision;True;{'name': 'Olivier Giroud', 'slug': 'olivier-giroud', 'shortName': 'O. Giroud', 'position': 'F', 'userCount': 9469, 'id': 39070};77
CHE X MUN 2020-02-17;;False;1917;goalAwarded;varDecision;True;{'name': 'Kurt Zouma', 'slug': 'kurt-zouma', 'shortName': 'K. Zouma', 'position': 'D', 'userCount': 2869, 'id': 139227};56
NOR X LIV 2020-02-15;;True;1886;goalAwarded;varDecision;False;{'name': 'Sadio Mané', 'slug': 'sadio-mane', 'shortName': 'S. Mané', 'position': 'F', 'userCount': 71444, 'id': 217704};78
SOU X BUR 2020-02-15;;True;1869;penaltyNotAwarded;varDecision;True;{'name': 'Jack Stephens', 'slug': 'jack-stephens', 'shortName': 'J. Stephens', 'position': 'D', 'userCount': 228, 'id': 134361};82
WOL X LEI 2020-02-14;;True;1861;penaltyNotAwarded;varDecision;False;{'name': 'James Maddison', 'slug': 'james-maddison', 'shortName': 'J. Maddison', 'position': 'M', 'userCount': 6227, 'id': 356398};60
WOL X LEI 2020-02-14;;False;1860;goalAwarded;varDecision;True;{'name': 'Willy Boly', 'slug': 'willy-boly', 'shortName': 'W. Boly', 'position': 'D', 'userCount': 742, 'id': 139310};45
ARS X EVE 2020-02-23;;True;1990;goalAwarded;varDecision;False;{'name': 'Dominic Calvert-Lewin', 'slug': 'dominic-calvert-lewin', 'shortName': 'D. Calvert-Lewin', 'position': 'F', 'userCount': 2501, 'id': 372344};2
BUR X BOU 2020-02-22;;False;1959;penaltyNotAwarded;varDecision;True;{'name': 'Matěj Vydra', 'slug': 'matej-vydra', 'shortName': 'M. Vydra', 'position': 'F', 'userCount': 324, 'id': 58488};59
BUR X BOU 2020-02-22;;False;1956;goalAwarded;varDecision;False;{'name': 'Philip Billing', 'slug': 'philip-billing', 'shortName': 'P. Billing', 'position': 'M', 'userCount': 596, 'id': 548660};22
CHE X TOT 2020-02-22;;True;1953;cardUpgrade;varDecision;False;{'name': 'Giovani Lo Celso', 'slug': 'lo-celso-giovani', 'shortName': 'G. Lo Celso', 'position': 'M', 'userCount': 4916, 'id': 798835};52
CHE X TOT 2020-02-22;;True;1949;goalAwarded;varDecision;True;{'name': 'Olivier Giroud', 'slug': 'olivier-giroud', 'shortName': 'O. Giroud', 'position': 'F', 'userCount': 9469, 'id': 39070};16
