game;addedTime;assist1;awayScore;homeScore;id;incidentClass;incidentType;isHome;player;playerName;time
FLU X PAL 16-09-2015;;;0;1;118653765;regular;goal;True;{'name': 'Jean', 'slug': 'jean', 'shortName': 'Jean', 'position': 'M', 'userCount': 191, 'id': 39394};;37
GOI X PON 16-09-2015;;{'name': 'Cristian', 'slug': 'cristian', 'shortName': 'Cristian', 'position': 'M', 'userCount': 5, 'id': 814718};2;1;118653777;regular;goal;False;{'name': 'Alexandro', 'slug': 'alexandro', 'shortName': 'Alexandro', 'position': 'F', 'userCount': 1, 'id': 814353};;81
GOI X PON 16-09-2015;;;1;1;118653763;regular;goal;True;{'name': 'Fred', 'slug': 'fred', 'shortName': 'Fred', 'position': 'D', 'userCount': 24, 'id': 19444};;26
GOI X PON 16-09-2015;;{'name': 'Felipe Azevedo', 'slug': 'felipe-azevedo', 'shortName': 'F. Azevedo', 'position': 'M', 'userCount': 23, 'id': 166471};1;0;118653758;regular;goal;False;{'name': 'Biro Biro', 'slug': 'biro-biro', 'shortName': 'B. Biro', 'position': 'F', 'userCount': 81, 'id': 295163};;6
JOI X SPT 16-09-2015;;;1;1;118653782;regular;goal;False;{'name': 'André', 'slug': 'andre', 'shortName': 'André', 'position': 'F', 'userCount': 265, 'id': 118815};;90
JOI X SPT 16-09-2015;;;0;1;118653766;regular;goal;True;{'name': 'Edigar Junio', 'slug': 'edigar-junio', 'shortName': 'E. Junio', 'position': 'F', 'userCount': 170, 'id': 166497};;39
CAP X GRE 17-09-2015;;{'name': 'Otávio', 'slug': 'otavio', 'shortName': 'Otávio', 'position': 'M', 'userCount': 298, 'id': 552686};2;1;118653819;regular;goal;True;{'name': 'Ewandro', 'slug': 'ewandro', 'shortName': 'Ewandro', 'position': 'M', 'userCount': 74, 'id': 551468};;78
CAP X GRE 17-09-2015;;{'name': 'Giuliano', 'slug': 'giuliano', 'shortName': 'Giuliano', 'position': 'M', 'userCount': 813, 'id': 90862};2;0;118653794;regular;goal;False;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 1509, 'id': 386210};;47
CAP X GRE 17-09-2015;;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 1509, 'id': 386210};1;0;118653785;regular;goal;False;{'name': 'Douglas', 'slug': 'douglas', 'shortName': 'Douglas', 'position': 'M', 'userCount': 97, 'id': 123350};;32
FIG X AVA 17-09-2015;;;1;0;118653818;regular;goal;False;{'name': 'Renan Oliveira', 'slug': 'renan-oliveira', 'shortName': 'R. Oliveira', 'position': 'M', 'userCount': 18, 'id': 82718};;81
CRU X VAS 17-09-2015;;{'name': 'Andrezinho', 'slug': 'andrezinho', 'shortName': 'Andrezinho', 'position': 'M', 'userCount': 5, 'id': 798338};2;2;118653847;regular;goal;False;{'name': 'Rafael Silva', 'slug': 'rafael-silva', 'shortName': 'R. Silva', 'position': 'F', 'userCount': 31, 'id': 794851};;81
CRU X VAS 17-09-2015;;{'name': 'Willian', 'slug': 'willian', 'shortName': 'Willian', 'position': 'M', 'userCount': 703, 'id': 146308};1;2;118653823;regular;goal;True;{'name': 'Alisson', 'slug': 'alisson', 'shortName': 'Alisson', 'position': 'M', 'userCount': 450, 'id': 291723};;42
CRU X VAS 17-09-2015;;;1;1;118653809;regular;goal;True;{'name': 'Willian', 'slug': 'willian', 'shortName': 'Willian', 'position': 'M', 'userCount': 703, 'id': 146308};;27
CRU X VAS 17-09-2015;;;1;0;118653806;regular;goal;False;{'name': 'Rafael Silva', 'slug': 'rafael-silva', 'shortName': 'R. Silva', 'position': 'F', 'userCount': 31, 'id': 794851};;25
INT X COR 17-09-2015;;;1;2;118653844;regular;goal;True;{'name': 'Valdívia', 'slug': 'valdivia', 'shortName': 'Valdívia', 'position': 'M', 'userCount': 202, 'id': 356522};;74
INT X COR 17-09-2015;;;1;1;118653814;regular;goal;True;{'name': 'Réver', 'slug': 'rever', 'shortName': 'Réver', 'position': 'D', 'userCount': 304, 'id': 39421};;38
INT X COR 17-09-2015;;;1;0;118653799;regular;goal;False;{'name': 'Malcom', 'slug': 'malcom', 'shortName': 'Malcom', 'position': 'F', 'userCount': 10770, 'id': 551772};;18
SAN X CAM 17-09-2015;2.0;;0;4;118653856;regular;goal;True;{'name': 'Marquinhos Gabriel', 'slug': 'marquinhos-gabriel', 'shortName': 'M. Gabriel', 'position': 'M', 'userCount': 311, 'id': 90812};;90
SAN X CAM 17-09-2015;;;0;3;118653842;regular;goal;True;{'name': 'Ricardo Oliveira', 'slug': 'ricardo-oliveira', 'shortName': 'R. Oliveira', 'position': 'F', 'userCount': 507, 'id': 2099};;71
SAN X CAM 17-09-2015;;;0;2;118653833;regular;goal;True;{'name': 'Gabriel Barbosa', 'slug': 'gabriel-barbosa', 'shortName': 'Gabriel', 'position': 'F', 'userCount': 15382, 'id': 358554};;55
SAN X CAM 17-09-2015;;;0;1;118653815;regular;goal;True;{'name': 'Gabriel Barbosa', 'slug': 'gabriel-barbosa', 'shortName': 'Gabriel', 'position': 'F', 'userCount': 15382, 'id': 358554};;38
FLA X CFC 18-09-2015;;{'name': 'Negueba', 'slug': 'negueba', 'shortName': 'Negueba', 'position': 'M', 'userCount': 44, 'id': 158325};2;0;118655498;regular;goal;False;{'name': 'Henrique Almeida', 'slug': 'henrique-almeida', 'shortName': 'Henrique', 'position': 'F', 'userCount': 65, 'id': 39402};;25
FLA X CFC 18-09-2015;;;1;0;118655480;penalty;goal;False;{'name': 'Kléber', 'slug': 'kleber', 'shortName': 'Kléber', 'position': 'F', 'userCount': 41, 'id': 30139};;9
INT X FIG 19-09-2015;;{'name': 'Clayton', 'slug': 'clayton', 'shortName': 'Claytinho', 'position': 'F', 'userCount': 78, 'id': 288249};1;1;118662940;regular;goal;False;{'name': 'Thiago Santana', 'slug': 'thiago-santana', 'shortName': 'T. Santana', 'position': 'F', 'userCount': 95, 'id': 814724};;76
INT X FIG 19-09-2015;;;0;1;118662922;penalty;goal;True;{'name': 'Alex', 'slug': 'alex', 'shortName': 'Alex', 'position': 'M', 'userCount': 8, 'id': 39630};;37
PAL X GRE 19-09-2015;;;2;3;118662958;penalty;goal;False;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 1509, 'id': 386210};;86
PAL X GRE 19-09-2015;;{'name': 'Gabriel Jesus', 'slug': 'gabriel-jesus', 'shortName': 'Gabriel', 'position': 'F', 'userCount': 21100, 'id': 794839};1;3;118662935;regular;goal;True;{'name': 'Rafael Marques', 'slug': 'rafael-marques', 'shortName': 'R. Marques', 'position': 'F', 'userCount': 86, 'id': 60254};;59
PAL X GRE 19-09-2015;;{'name': 'Lucas', 'slug': 'lucas', 'shortName': 'Lucas', 'position': 'D', 'userCount': 44, 'id': 165575};1;2;118662921;regular;goal;True;{'name': 'Lucas Barrios', 'slug': 'lucas-barrios', 'shortName': 'L. Barrios', 'position': 'F', 'userCount': 224, 'id': 18312};;32
PAL X GRE 19-09-2015;;;1;1;118662917;regular;goal;False;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 1509, 'id': 386210};;21
PAL X GRE 19-09-2015;;{'name': 'Robinho', 'slug': 'robinho', 'shortName': 'Robinho', 'position': 'M', 'userCount': 222, 'id': 125018};0;1;118662909;regular;goal;True;{'name': 'Vitor Hugo', 'slug': 'vitor-hugo', 'shortName': 'V. Hugo', 'position': 'D', 'userCount': 470, 'id': 794838};;7
PON X FLU 20-09-2015;;;1;3;118663109;regular;goal;False;{'name': 'Gustavo Scarpa', 'slug': 'gustavo-scarpa', 'shortName': 'G. Scarpa', 'position': 'M', 'userCount': 728, 'id': 559036};;47
PON X FLU 20-09-2015;;;0;3;118663085;regular;goal;True;{'name': 'Borges', 'slug': 'borges', 'shortName': 'Borges', 'position': 'F', 'userCount': 7, 'id': 34338};;42
PON X FLU 20-09-2015;;;0;2;118663053;penalty;goal;True;{'name': 'Fernando Bob', 'slug': 'fernando-bob', 'shortName': 'F. Bob', 'position': 'M', 'userCount': 22, 'id': 146973};;26
PON X FLU 20-09-2015;;;0;1;118663030;regular;goal;True;{'name': 'Borges', 'slug': 'borges', 'shortName': 'Borges', 'position': 'F', 'userCount': 7, 'id': 34338};;8
COR X SAN 20-09-2015;;;0;2;118665435;regular;goal;True;{'name': 'Jadson', 'slug': 'jadson', 'shortName': 'Jádson', 'position': 'M', 'userCount': 411, 'id': 13635};;88
COR X SAN 20-09-2015;;;0;1;118665412;penalty;goal;True;{'name': 'Jadson', 'slug': 'jadson', 'shortName': 'Jádson', 'position': 'M', 'userCount': 411, 'id': 13635};;86
GOI X JOI 20-09-2015;;;0;3;118665400;regular;goal;True;{'name': 'Erik', 'slug': 'erik', 'shortName': 'Erik', 'position': 'M', 'userCount': 256, 'id': 330065};;88
GOI X JOI 20-09-2015;;;0;2;118665250;penalty;goal;True;{'name': 'Erik', 'slug': 'erik', 'shortName': 'Erik', 'position': 'M', 'userCount': 256, 'id': 330065};;73
GOI X JOI 20-09-2015;;;0;1;118664636;regular;goal;True;{'name': 'Fred', 'slug': 'fred', 'shortName': 'Fred', 'position': 'D', 'userCount': 24, 'id': 19444};;19
CAM X FLA 20-09-2015;;;1;4;118666639;regular;goal;True;{'name': 'Jesús Dátolo', 'slug': 'jesus-datolo', 'shortName': 'J. Dátolo', 'position': 'M', 'userCount': 63, 'id': 31975};;71
CAM X FLA 20-09-2015;;{'name': 'Jesús Dátolo', 'slug': 'jesus-datolo', 'shortName': 'J. Dátolo', 'position': 'M', 'userCount': 63, 'id': 31975};1;3;118666616;regular;goal;True;{'name': 'Jemerson', 'slug': 'jemerson', 'shortName': 'Jemerson', 'position': 'D', 'userCount': 437, 'id': 328519};;55
CAM X FLA 20-09-2015;;{'name': 'Jesús Dátolo', 'slug': 'jesus-datolo', 'shortName': 'J. Dátolo', 'position': 'M', 'userCount': 63, 'id': 31975};1;2;118666539;regular;goal;True;{'name': 'Jemerson', 'slug': 'jemerson', 'shortName': 'Jemerson', 'position': 'D', 'userCount': 437, 'id': 328519};;26
CAM X FLA 20-09-2015;;{'name': 'Héctor Canteros', 'slug': 'hector-canteros', 'shortName': 'H. Canteros', 'position': 'M', 'userCount': 90, 'id': 129501};1;1;118666525;regular;goal;False;{'name': 'Paulinho', 'slug': 'paulinho', 'shortName': 'Paulinho', 'position': 'M', 'userCount': 39, 'id': 329267};;19
CAM X FLA 20-09-2015;;;0;1;118666520;ownGoal;goal;True;{'name': 'Marcelo', 'slug': 'marcelo', 'shortName': 'Marcelo', 'position': 'D', 'userCount': 9, 'id': 558812};;16
AVA X SPO 20-09-2015;;;1;2;118666640;regular;goal;True;{'name': 'Anderson Lopes', 'slug': 'anderson-lopes', 'shortName': 'A. Lopes', 'position': 'F', 'userCount': 71, 'id': 795017};;72
AVA X SPO 20-09-2015;;;1;1;118666576;regular;goal;False;{'name': 'Breno', 'slug': 'breno', 'shortName': 'Breno', 'position': 'D', 'userCount': 79, 'id': 31947};;43
AVA X SPO 20-09-2015;;;0;1;118666526;regular;goal;True;{'name': 'Marquinhos', 'slug': 'marquinhos', 'shortName': 'Marquinhos', 'position': 'M', 'userCount': 5, 'id': 124984};;17
VAS X SPT 20-09-2015;;;1;2;118666610;regular;goal;True;{'name': 'Rafael Vaz', 'slug': 'rafael-vaz', 'shortName': 'R. Vaz', 'position': 'D', 'userCount': 180, 'id': 335167};;49
VAS X SPT 20-09-2015;;;1;1;118666573;regular;goal;False;{'name': 'Élber', 'slug': 'elber', 'shortName': 'Élber', 'position': 'M', 'userCount': 165, 'id': 243413};;40
VAS X SPT 20-09-2015;;;0;1;118666491;regular;goal;True;{'name': 'Nenê', 'slug': 'nene', 'shortName': 'Nenê', 'position': 'M', 'userCount': 667, 'id': 5672};;2
CHA X CRU 20-09-2015;;;2;0;118666698;ownGoal;goal;False;{'name': 'Rafael Lima', 'slug': 'rafael-lima', 'shortName': 'R. Lima', 'position': 'D', 'userCount': 19, 'id': 551306};;24
CHA X CRU 20-09-2015;;;1;0;118666696;regular;goal;False;{'name': 'Fabiano', 'slug': 'fabiano', 'shortName': 'F. Leismann', 'position': 'D', 'userCount': 77, 'id': 551304};;12
CFC X CAP 20-09-2015;;{'name': 'Lucio Flavio', 'slug': 'lucio-flavio', 'shortName': 'L. Flavio', 'position': 'M', 'userCount': 1, 'id': 39997};0;2;118666708;regular;goal;True;{'name': 'Negueba', 'slug': 'negueba', 'shortName': 'Negueba', 'position': 'M', 'userCount': 44, 'id': 158325};;45
CFC X CAP 20-09-2015;;{'name': 'Negueba', 'slug': 'negueba', 'shortName': 'Negueba', 'position': 'M', 'userCount': 44, 'id': 158325};0;1;118666695;regular;goal;True;{'name': 'Henrique Almeida', 'slug': 'henrique-almeida', 'shortName': 'Henrique', 'position': 'F', 'userCount': 65, 'id': 39402};;13
FLU X GOI 26-09-2015;;{'name': 'Fred', 'slug': 'fred', 'shortName': 'Fred', 'position': 'F', 'userCount': 982, 'id': 12764};0;2;118687599;regular;goal;True;{'name': 'Gustavo Scarpa', 'slug': 'gustavo-scarpa', 'shortName': 'G. Scarpa', 'position': 'M', 'userCount': 728, 'id': 559036};;50
FLU X GOI 26-09-2015;;{'name': 'Léo', 'slug': 'leo', 'shortName': 'Léo', 'position': 'D', 'userCount': 173, 'id': 360940};0;1;118687590;regular;goal;True;{'name': 'Fred', 'slug': 'fred', 'shortName': 'Fred', 'position': 'F', 'userCount': 982, 'id': 12764};;29
GRE X AVA 27-09-2015;;;1;3;118687708;regular;goal;True;{'name': 'Maximiliano Rodriguez', 'slug': 'maximiliano-rodriguez', 'shortName': 'M. Rodriguez', 'position': 'M', 'userCount': 28, 'id': 329321};;76
GRE X AVA 27-09-2015;;;1;2;118687699;regular;goal;False;{'name': 'André Lima', 'slug': 'andre-lima', 'shortName': 'A. Lima', 'position': 'F', 'userCount': 32, 'id': 28272};;65
GRE X AVA 27-09-2015;;;0;2;118687651;regular;goal;True;{'name': 'Giuliano', 'slug': 'giuliano', 'shortName': 'Giuliano', 'position': 'M', 'userCount': 813, 'id': 90862};;24
GRE X AVA 27-09-2015;;;0;1;118687644;regular;goal;True;{'name': 'Giuliano', 'slug': 'giuliano', 'shortName': 'Giuliano', 'position': 'M', 'userCount': 813, 'id': 90862};;13
CAP X PON 27-09-2015;;;2;1;118691069;regular;goal;False;{'name': 'Biro Biro', 'slug': 'biro-biro', 'shortName': 'B. Biro', 'position': 'F', 'userCount': 81, 'id': 295163};;64
CAP X PON 27-09-2015;;{'name': 'Marcos Guilherme', 'slug': 'marcos-guilherme', 'shortName': 'M. Guilherme', 'position': 'M', 'userCount': 197, 'id': 386214};1;1;118690377;regular;goal;True;{'name': 'Bruno Mota', 'slug': 'bruno-mota', 'shortName': 'B. Mota', 'position': 'M', 'userCount': 9, 'id': 794879};;29
CAP X PON 27-09-2015;;;1;0;118690236;regular;goal;False;{'name': 'Biro Biro', 'slug': 'biro-biro', 'shortName': 'B. Biro', 'position': 'F', 'userCount': 81, 'id': 295163};;15
SAN X INT 27-09-2015;;;1;3;118691443;regular;goal;True;{'name': 'Leandro', 'slug': 'leandro', 'shortName': 'Leandro', 'position': 'M', 'userCount': 102, 'id': 151210};;90
SAN X INT 27-09-2015;;;1;2;118691081;penalty;goal;True;{'name': 'Gabriel Barbosa', 'slug': 'gabriel-barbosa', 'shortName': 'Gabriel', 'position': 'F', 'userCount': 15382, 'id': 358554};;60
SAN X INT 27-09-2015;;{'name': 'Nilson', 'slug': 'nilson', 'shortName': 'Nilson', 'position': 'F', 'userCount': 5, 'id': 796976};1;1;118690467;regular;goal;True;{'name': 'Marquinhos Gabriel', 'slug': 'marquinhos-gabriel', 'shortName': 'M. Gabriel', 'position': 'M', 'userCount': 311, 'id': 90812};;37
SAN X INT 27-09-2015;;;1;0;118690351;penalty;goal;False;{'name': 'Valdívia', 'slug': 'valdivia', 'shortName': 'Valdívia', 'position': 'M', 'userCount': 202, 'id': 356522};;27
FIG X COR 27-09-2015;1.0;{'name': 'Marquinhos Pedroso', 'slug': 'marquinhos-pedroso', 'shortName': 'M. Pedroso', 'position': 'D', 'userCount': 2, 'id': 244101};3;1;118693338;regular;goal;True;{'name': 'Leandro Silva', 'slug': 'leandro-silva', 'shortName': 'L. Silva', 'position': 'D', 'userCount': 18, 'id': 551816};;90
FIG X COR 27-09-2015;;;3;0;118693319;regular;goal;False;{'name': 'Renato Augusto', 'slug': 'renato-augusto', 'shortName': 'R. Augusto', 'position': 'M', 'userCount': 970, 'id': 34152};;83
FIG X COR 27-09-2015;;{'name': 'Jadson', 'slug': 'jadson', 'shortName': 'Jádson', 'position': 'M', 'userCount': 411, 'id': 13635};2;0;118693287;regular;goal;False;{'name': 'Gil', 'slug': 'gil', 'shortName': 'Gil', 'position': 'D', 'userCount': 512, 'id': 106402};;67
FIG X COR 27-09-2015;;{'name': 'Jadson', 'slug': 'jadson', 'shortName': 'Jádson', 'position': 'M', 'userCount': 411, 'id': 13635};1;0;118693057;regular;goal;False;{'name': 'Elias', 'slug': 'elias', 'shortName': 'Elias', 'position': 'M', 'userCount': 182, 'id': 329051};;15
FLA X VAS 27-09-2015;;;2;1;119061993;penalty;goal;False;{'name': 'Nenê', 'slug': 'nene', 'shortName': 'Nenê', 'position': 'M', 'userCount': 667, 'id': 5672};;62
FLA X VAS 27-09-2015;;;1;1;119061992;regular;goal;False;{'name': 'Rodrigo', 'slug': 'rodrigo', 'shortName': 'Rodrigo', 'position': 'D', 'userCount': 9, 'id': 19370};;58
FLA X VAS 27-09-2015;;{'name': 'Paolo Guerrero', 'slug': 'paolo-guerrero', 'shortName': 'P. Guerrero', 'position': 'F', 'userCount': 4500, 'id': 338};0;1;119061991;regular;goal;True;{'name': 'Emerson Sheik', 'slug': 'emerson-sheik', 'shortName': 'E. Sheik', 'position': 'F', 'userCount': 104, 'id': 30277};;12
JOI X CAM 27-09-2015;;{'name': 'Marcelinho Paraíba', 'slug': 'marcelinho-paraiba', 'shortName': 'M. Paraíba', 'position': 'M', 'userCount': 29, 'id': 376};2;2;118693325;regular;goal;True;{'name': 'William Popp', 'slug': 'william-popp', 'shortName': 'W. Popp', 'position': 'M', 'userCount': 32, 'id': 794909};;83
JOI X CAM 27-09-2015;;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 235, 'id': 243427};2;1;118693321;regular;goal;False;{'name': 'Thiago Ribeiro', 'slug': 'thiago-ribeiro', 'shortName': 'T. Ribeiro', 'position': 'F', 'userCount': 53, 'id': 47745};;82
JOI X CAM 27-09-2015;;{'name': 'Marcelinho Paraíba', 'slug': 'marcelinho-paraiba', 'shortName': 'M. Paraíba', 'position': 'M', 'userCount': 29, 'id': 376};1;1;118693280;regular;goal;True;{'name': 'Kempes', 'slug': 'kempes', 'shortName': 'Kempes', 'position': 'F', 'userCount': 12, 'id': 213850};;62
JOI X CAM 27-09-2015;;{'name': 'Lucas Pratto', 'slug': 'lucas-pratto', 'shortName': 'L. Pratto', 'position': 'F', 'userCount': 666, 'id': 39244};1;0;118693251;regular;goal;False;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 235, 'id': 243427};;53
SPO X PAL 27-09-2015;3.0;{'name': 'Alecsandro', 'slug': 'alecsandro', 'shortName': 'Alecsandro', 'position': 'F', 'userCount': 84, 'id': 17742};1;1;118930667;regular;goal;False;{'name': 'Robinho', 'slug': 'robinho', 'shortName': 'Robinho', 'position': 'M', 'userCount': 222, 'id': 125018};;90
SPO X PAL 27-09-2015;;{'name': 'Ganso', 'slug': 'ganso', 'shortName': 'Ganso', 'position': 'M', 'userCount': 1258, 'id': 116853};0;1;118930666;regular;goal;True;{'name': 'Carlinhos', 'slug': 'carlinhos', 'shortName': 'Carlinhos', 'position': 'D', 'userCount': 44, 'id': 243819};;60
CRU X CFC 27-09-2015;;{'name': 'Manoel', 'slug': 'manoel', 'shortName': 'Manoel', 'position': 'D', 'userCount': 292, 'id': 84845};0;2;118693480;regular;goal;True;{'name': 'Willian', 'slug': 'willian', 'shortName': 'Willian', 'position': 'M', 'userCount': 703, 'id': 146308};;66
CRU X CFC 27-09-2015;;{'name': 'Charles', 'slug': 'charles', 'shortName': 'Charles', 'position': 'M', 'userCount': 43, 'id': 33109};0;1;118693401;regular;goal;True;{'name': 'Ceará', 'slug': 'ceara', 'shortName': 'Ceará', 'position': 'D', 'userCount': 17, 'id': 30280};;22
SPT X CHA 27-09-2015;;;0;3;118693498;regular;goal;True;{'name': 'Régis', 'slug': 'regis', 'shortName': 'Régis', 'position': 'M', 'userCount': 177, 'id': 335365};;84
SPT X CHA 27-09-2015;;;0;2;118693490;ownGoal;goal;True;{'name': 'Apodi', 'slug': 'apodi', 'shortName': 'Apodi', 'position': 'M', 'userCount': 124, 'id': 33119};;78
SPT X CHA 27-09-2015;;;0;1;118693402;regular;goal;True;{'name': 'Diego Souza', 'slug': 'diego-souza', 'shortName': 'D. Souza', 'position': 'F', 'userCount': 688, 'id': 17880};;25
CFC X CAM 03-10-2015;;;3;0;118715661;penalty;goal;False;{'name': 'Lucas Pratto', 'slug': 'lucas-pratto', 'shortName': 'L. Pratto', 'position': 'F', 'userCount': 666, 'id': 39244};;85
CFC X CAM 03-10-2015;;{'name': 'Lucas Pratto', 'slug': 'lucas-pratto', 'shortName': 'L. Pratto', 'position': 'F', 'userCount': 666, 'id': 39244};2;0;118715655;regular;goal;False;{'name': 'Giovanni Augusto', 'slug': 'giovanni-augusto', 'shortName': 'G. Augusto', 'position': 'M', 'userCount': 140, 'id': 82680};;66
CFC X CAM 03-10-2015;;{'name': 'Lucas Pratto', 'slug': 'lucas-pratto', 'shortName': 'L. Pratto', 'position': 'F', 'userCount': 666, 'id': 39244};1;0;118715637;ownGoal;goal;False;{'name': 'Leandro Silva', 'slug': 'leandro-silva', 'shortName': 'L. Silva', 'position': 'D', 'userCount': 1, 'id': 243211};;42
INT X SPT 03-10-2015;;;1;2;118715659;regular;goal;True;{'name': 'Rodrigo Dourado', 'slug': 'rodrigo-dourado', 'shortName': 'R. Dourado', 'position': 'M', 'userCount': 278, 'id': 269089};;82
INT X SPT 03-10-2015;;;1;1;118715658;regular;goal;False;{'name': 'Élber', 'slug': 'elber', 'shortName': 'Élber', 'position': 'M', 'userCount': 165, 'id': 243413};;80
INT X SPT 03-10-2015;;;0;1;118715654;regular;goal;True;{'name': 'Lisandro López', 'slug': 'lisandro-lopez', 'shortName': 'L. López', 'position': 'F', 'userCount': 293, 'id': 13207};;65
SPO X CAP 04-10-2015;;{'name': 'Ganso', 'slug': 'ganso', 'shortName': 'Ganso', 'position': 'M', 'userCount': 1258, 'id': 116853};0;1;118715737;regular;goal;True;{'name': 'Rogério', 'slug': 'rogerio', 'shortName': 'Rogério', 'position': 'F', 'userCount': 106, 'id': 241472};;72
AVA X VAS 04-10-2015;;{'name': 'Renan Oliveira', 'slug': 'renan-oliveira', 'shortName': 'R. Oliveira', 'position': 'M', 'userCount': 18, 'id': 82718};1;1;118948696;regular;goal;True;{'name': 'André Lima', 'slug': 'andre-lima', 'shortName': 'A. Lima', 'position': 'F', 'userCount': 32, 'id': 28272};;86
