game;accuratePass;challengeLost;dispossessed;fouls;goalAssist;goals;goodHighClaim;id;interceptionWon;keyPass;minutesPlayed;name;national;outfielderBlock;position;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;wasFouled;wonTackle
WAT X SOU 2018-01-13;21 (75%);;0;0;;;;336813;0;0;90';Wesley Hoedt;False;2;D;;7.2;;;W. Hoedt;0;0;1;southampton;SOU;45;Southampton;6;0 (0);0 (0);4 (3);7 (3);21 (75%);2;1;
WAT X SOU 2018-01-13;9 (75%);;1;0;;1;;73951;0;1;73';Andre Gray;False;0;F;;7.1;;;A. Gray;1;1;1;watford;WAT;24;Watford;0;1 (0);1 (0);2 (0);1 (1);9 (75%);0;0;
WAT X SOU 2018-01-13;23 (76%);1;0;1;;;;58351;0;0;90';Christian Kabasele;False;1;D;;7.1;;;C. Kabasele;0;1;0;watford;WAT;24;Watford;12;0 (0);0 (0);10 (8);2 (2);23 (76%);1;2;
WAT X SOU 2018-01-13;27 (77%);;2;2;1;;;38560;0;2;89';Dušan Tadić;False;0;M;;7.0;;;D. Tadić;0;0;0;southampton;SOU;45;Southampton;2;3 (3);5 (1);10 (4);1 (1);27 (77%);0;1;
WAT X SOU 2018-01-13;14 (58%);1;3;2;;;;10486;2;1;90';Shane Long;False;0;F;;7.0;;;S. Long;2;0;1;southampton;SOU;45;Southampton;3;1 (1);0 (0);23 (9);1 (1);14 (58%);1;2;
WAT X SOU 2018-01-13;16 (61%);;0;0;;;;134361;4;0;90';Jack Stephens;False;0;D;;6.9;;;J. Stephens;0;0;0;southampton;SOU;45;Southampton;6;3 (2);0 (0);13 (9);10 (3);16 (61%);2;2;
WAT X SOU 2018-01-13;33 (91%);;0;1;;;;122701;0;2;55';Roberto Pereyra;False;0;M;;6.9;;;R. Pereyra;0;1;0;watford;WAT;24;Watford;0;2 (0);4 (2);5 (2);0 (0);33 (91%);1;1;
WAT X SOU 2018-01-13;29 (72%);1;0;3;;;;69416;2;0;90';Oriol Romeu;False;0;M;;6.9;;;O. Romeu;0;1;0;southampton;SOU;45;Southampton;6;2 (2);0 (0);17 (9);6 (4);29 (72%);1;1;
WAT X SOU 2018-01-13;36 (78%);1;1;3;;;;74506;2;0;90';Marvin Zeegelaar;False;1;D;;6.7;;;M. Zeegelaar;0;0;0;watford;WAT;24;Watford;2;0 (0);4 (2);11 (5);3 (2);36 (78%);1;2;
WAT X SOU 2018-01-13;25 (67%);1;0;0;;;;20756;1;1;90';Ryan Bertrand;False;0;D;;6.7;;;R. Bertrand;0;0;0;southampton;SOU;45;Southampton;2;1 (1);4 (0);7 (4);2 (1);25 (67%);2;0;
WAT X SOU 2018-01-13;3 (60%);;1;1;;;;13148;0;0;17';Stefano Okaka;False;0;F;;6.7;;;S. Okaka;0;1;0;watford;WAT;24;Watford;0;0 (0);0 (0);7 (3);0 (0);3 (60%);1;1;
WAT X SOU 2018-01-13;17 (53%);1;4;0;;;;840217;2;0;90';Richarlison;False;0;M;;6.6;;;Richarlison;0;3;0;watford;WAT;24;Watford;0;3 (2);2 (0);26 (12);2 (0);17 (53%);3;2;
WAT X SOU 2018-01-13;39 (73%);2;2;0;;;;115182;1;1;90';André Carrillo;False;0;M;;6.6;;;A. Carrillo;1;1;0;watford;WAT;24;Watford;0;1 (1);2 (0);12 (5);4 (3);39 (73%);1;1;
WAT X SOU 2018-01-13;29 (93%);1;0;0;;;;642;1;2;45';Ben Watson;False;0;M;;6.6;;;B. Watson;0;0;0;watford;WAT;24;Watford;0;0 (0);0 (0);1 (0);4 (4);29 (93%);0;0;
WAT X SOU 2018-01-13;9 (90%);;2;1;;;;307284;0;0;27';Mario Lemina;False;0;M;;6.5;;;M. Lemina;0;0;0;southampton;SOU;45;Southampton;0;3 (3);0 (0);7 (4);0 (0);9 (90%);0;1;
WAT X SOU 2018-01-13;13 (86%);1;0;0;;;;46432;0;0;35';Tom Cleverley;False;0;M;;6.5;;;T. Cleverley;0;0;0;watford;WAT;24;Watford;1;0 (0);5 (0);5 (3);2 (1);13 (86%);0;2;
WAT X SOU 2018-01-13;32 (82%);1;0;2;;;;163383;1;0;90';Molla Wagué;False;0;D;;6.4;;;M. Wagué;0;1;0;watford;WAT;24;Watford;5;0 (0);0 (0);10 (5);5 (3);32 (82%);1;0;
WAT X SOU 2018-01-13;18 (69%);1;1;0;;;;44760;3;0;90';Cédric Soares;False;0;D;;6.4;;;C. Soares;0;1;0;southampton;SOU;45;Southampton;2;0 (0);5 (0);9 (3);8 (5);18 (69%);1;0;
WAT X SOU 2018-01-13;17 (53%);;0;0;;;2;2490;0;0;90';Heurelho Gomes;False;0;G;0;6.4;1 (1);2;Gomes;0;0;0;watford;WAT;24;Watford;0;0 (0);0 (0);0 (0);27 (12);17 (53%);0;0;
WAT X SOU 2018-01-13;36 (73%);;2;4;;;;149593;0;2;90';Pierre-Emile Højbjerg;False;0;M;;6.3;;;P. Højbjerg;0;1;0;southampton;SOU;45;Southampton;2;1 (0);1 (0);12 (5);4 (0);36 (73%);2;0;
WAT X SOU 2018-01-13;10 (34%);;0;0;;;2;45502;0;0;90';Alex McCarthy;False;0;G;1;6.3;0 (0);2;A. McCarthy;0;0;0;southampton;SOU;45;Southampton;1;0 (0);0 (0);3 (3);27 (8);10 (34%);0;0;
WAT X SOU 2018-01-13;26 (72%);;2;0;;;;559;0;2;63';Steven Davis;False;0;M;;6.1;;;S. Davis;0;0;0;southampton;SOU;45;Southampton;1;0 (0);0 (0);4 (1);3 (3);26 (72%);1;0;
WAT X SOU 2018-01-13;0 (0%);;0;0;;;;548198;0;0;1';Josh Sims;False;0;M;;–;;;J. Sims;0;0;0;southampton;SOU;45;Southampton;0;0 (0);0 (0);0 (0);0 (0);0 (0%);0;0;
WAT X SOU 2018-01-13;1 (100%);;0;0;;;;257205;0;0;1';Sofiane Boufal;False;0;M;;–;;;S. Boufal;0;0;0;southampton;SOU;45;Southampton;0;0 (0);0 (0);0 (0);0 (0);1 (100%);0;0;
WBA X BHA 2018-01-13;18 (60%);;0;0;;1;;30144;2;1;84';Jonny Evans;False;1;D;;8.1;;;J. Evans;0;0;1;west-bromwich-albion;WBA;8;West Bromwich Albion;6;0 (0);0 (0);8 (7);9 (5);18 (60%);2;1;
WBA X BHA 2018-01-13;22 (66%);;1;0;;1;;50027;0;0;81';Craig Dawson;False;1;D;;7.7;;;C. Dawson;1;1;2;west-bromwich-albion;WBA;8;West Bromwich Albion;3;0 (0);0 (0);9 (8);4 (0);22 (66%);0;0;
WBA X BHA 2018-01-13;23 (76%);;1;1;;;;159653;3;0;90';Ahmed Hegazy;False;0;D;;7.2;;;A. Hegazy;0;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;8;0 (0);1 (0);10 (5);8 (5);23 (76%);2;0;
WBA X BHA 2018-01-13;26 (83%);;2;0;;;;36466;3;4;90';Matt Phillips;False;0;M;;7.2;;;M. Phillips;1;1;0;west-bromwich-albion;WBA;8;West Bromwich Albion;3;1 (0);9 (3);4 (1);1 (0);26 (83%);0;0;
WBA X BHA 2018-01-13;13 (65%);1;1;0;1;;;10540;0;2;90';Chris Brunt;False;0;M;;7.2;;;C. Brunt;0;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;1;0 (0);7 (4);3 (1);5 (1);13 (65%);0;1;
WBA X BHA 2018-01-13;33 (78%);;0;3;;;;544;0;1;90';Gareth Barry;False;0;M;;7.2;;;G. Barry;1;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;1;4 (4);0 (0);16 (10);6 (3);33 (78%);1;4;
